,Start Time,Duration,Error Type,Light
904,2019-07-03 21:07:01.600,0.2,L0P1,During Green
905,2019-07-03 21:07:07.200,0.6,L0P1,Not Green
906,2019-07-03 21:07:48.900,0.1,L1P0,Not Green
907,2019-07-03 21:11:02.400,0.2,L1P0,During Green
908,2019-07-03 21:11:26.900,0.1,L1P0,Not Green
909,2019-07-03 21:11:31.500,0.1,L0P1,Not Green
910,2019-07-03 21:12:38.500,0.1,L1P0,Not Green
911,2019-07-03 21:13:06.500,0.1,L0P1,Not Green
912,2019-07-03 21:17:50.400,0.1,L1P0,Not Green
913,2019-07-03 21:17:51.700,0.1,L0P1,Not Green
914,2019-07-03 21:22:02.600,0.1,L1P0,During Green
915,2019-07-03 21:23:48.900,0.1,L0P1,Not Green
916,2019-07-03 21:23:51.600,0.3,L0P1,Not Green
917,2019-07-03 21:23:52.200,10.2,L1P0,Not Green
918,2019-07-03 21:24:37.800,0.1,L1P0,During Green
919,2019-07-03 21:24:43.500,0.1,L1P0,Not Green
920,2019-07-03 21:29:39.000,0.1,L0P1,Not Green
921,2019-07-03 21:37:08.700,0.1,L0P1,During Green
922,2019-07-03 21:37:12.100,0.1,L0P1,Not Green
923,2019-07-03 21:43:19.200,0.1,L1P0,During Green
924,2019-07-03 21:43:53.400,0.1,L0P1,Not Green
925,2019-07-03 21:45:23.000,0.1,L1P0,Not Green
926,2019-07-03 21:45:24.000,0.3,L0P1,Not Green
927,2019-07-03 21:45:24.700,0.1,L1P0,Not Green
928,2019-07-03 21:56:35.500,0.1,L0P1,During Green
929,2019-07-03 21:56:59.800,0.1,L0P1,Not Green
930,2019-07-03 21:58:18.300,0.1,L0P1,During Green
931,2019-07-03 21:58:26.100,0.1,L0P1,During Green
932,2019-07-03 21:59:00.900,0.1,L0P1,Not Green
933,2019-07-03 22:08:25.700,0.1,L1P0,During Green
934,2019-07-03 22:12:27.000,0.1,L1P0,During Green
935,2019-07-03 22:12:53.100,0.1,L0P1,Not Green
936,2019-07-03 22:14:03.400,0.1,L1P0,During Green
937,2019-07-03 22:14:15.000,0.1,L1P0,Not Green
938,2019-07-03 22:14:16.000,0.2,L0P1,Not Green
939,2019-07-03 22:16:09.600,0.1,L0P1,During Green
940,2019-07-03 22:17:12.100,0.2,L0P1,During Green
941,2019-07-03 22:19:11.000,0.1,L1P0,During Green
942,2019-07-03 22:25:03.600,0.1,L0P1,During Green
943,2019-07-03 22:25:12.000,0.1,L1P0,Not Green
944,2019-07-03 22:25:14.000,0.3,L1P0,Not Green
945,2019-07-03 22:25:17.600,0.2,L0P1,Not Green
946,2019-07-03 22:34:17.500,0.1,L1P0,During Green
947,2019-07-03 22:34:20.600,0.1,L0P1,Not Green
948,2019-07-03 22:37:05.800,0.1,L1P0,During Green
949,2019-07-03 22:42:57.400,0.1,L0P1,Not Green
950,2019-07-03 22:57:18.000,0.1,L1P0,During Green
951,2019-07-03 22:57:18.100,6.8,L0P1,During Green
952,2019-07-03 22:57:25.000,0.7,L0P1,Not Green
953,2019-07-03 23:02:47.500,0.1,L1P0,During Green
954,2019-07-03 23:03:45.000,0.1,L0P1,Not Green
955,2019-07-03 23:06:49.500,0.1,L0P1,Not Green
956,2019-07-03 23:08:27.500,0.1,L0P1,Not Green
957,2019-07-03 23:12:26.000,0.1,L1P0,During Green
958,2019-07-03 23:12:42.700,0.1,L1P0,During Green
959,2019-07-03 23:16:53.500,0.1,L1P0,During Green
960,2019-07-03 23:17:52.700,0.1,L1P0,During Green
961,2019-07-03 23:22:44.100,0.1,L0P1,During Green
962,2019-07-03 23:23:28.300,0.1,L1P0,During Green
963,2019-07-03 23:23:29.400,0.1,L0P1,Not Green
964,2019-07-03 23:31:33.000,0.2,L0P1,Not Green
965,2019-07-03 23:36:04.500,0.1,L0P1,Not Green
966,2019-07-03 23:39:41.300,0.2,L1P0,During Green
967,2019-07-03 23:40:47.000,0.1,L1P0,During Green
968,2019-07-03 23:40:54.600,0.2,L1P0,During Green
969,2019-07-03 23:51:31.900,0.1,L0P1,Not Green
970,2019-07-03 23:51:33.300,0.1,L0P1,Not Green
971,2019-07-03 23:52:40.300,0.1,L1P0,During Green
972,2019-07-03 23:52:41.400,0.1,L0P1,Not Green
973,2019-07-03 23:54:19.500,0.1,L1P0,Not Green
974,2019-07-03 23:55:02.000,101.6,L1P0,Not Green
