,Start Time,Duration,Error Type
1069,2019-06-12 10:32:39.600,0.2,L0P1
1070,2019-06-12 10:33:22.100,0.1,L0P1
1071,2019-06-12 10:33:23.200,0.1,L0P1
1072,2019-06-12 10:33:26.200,0.2,L0P1
1073,2019-06-12 10:33:40.200,6.7,L0P1
1074,2019-06-12 10:33:51.100,0.1,L0P1
1075,2019-06-12 10:34:10.200,0.1,L0P1
1076,2019-06-12 10:34:18.400,0.1,L1P0
1077,2019-06-12 10:34:19.200,0.2,L0P1
1078,2019-06-12 10:34:52.200,0.1,L0P1
1079,2019-06-12 10:36:32.500,0.1,L0P1
1080,2019-06-12 10:36:36.900,0.3,L0P1
1081,2019-06-12 10:37:43.900,0.1,L1P0
1082,2019-06-12 10:37:48.900,0.3,L0P1
1083,2019-06-12 10:38:06.300,0.2,L0P1
1084,2019-06-12 10:38:50.400,0.1,L1P0
1085,2019-06-12 10:38:51.100,0.1,L0P1
1086,2019-06-12 10:40:03.700,0.4,L0P1
1087,2019-06-12 10:41:50.100,0.2,L0P1
1088,2019-06-12 10:43:53.900,0.5,L0P1
1089,2019-06-12 10:44:00.100,0.1,L0P1
1090,2019-06-12 10:44:08.700,0.2,L1P0
1091,2019-06-12 10:44:09.300,0.2,L0P1
1092,2019-06-12 10:45:27.700,0.2,L1P0
1093,2019-06-12 10:45:28.100,0.1,L0P1
1094,2019-06-12 10:45:31.200,0.1,L0P1
1095,2019-06-12 10:45:31.400,0.1,L1P0
1096,2019-06-12 10:45:35.100,0.2,L0P1
1097,2019-06-12 10:45:38.200,0.1,L0P1
1098,2019-06-12 10:46:11.400,0.1,L1P0
1099,2019-06-12 10:46:12.200,0.2,L0P1
1100,2019-06-12 10:46:25.400,0.2,L0P1
1101,2019-06-12 10:47:44.200,0.1,L0P1
1102,2019-06-12 10:47:46.500,0.2,L0P1
1103,2019-06-12 10:48:49.200,0.2,L0P1
1104,2019-06-12 10:48:53.400,0.1,L0P1
1105,2019-06-12 10:48:54.300,0.3,L0P1
1106,2019-06-12 10:49:11.800,0.2,L0P1
1107,2019-06-12 10:49:20.200,0.1,L0P1
1108,2019-06-12 10:51:33.600,0.2,L0P1
1109,2019-06-12 10:51:35.000,0.3,L0P1
1110,2019-06-12 10:51:42.200,0.3,L0P1
1111,2019-06-12 10:51:54.000,0.1,L1P0
1112,2019-06-12 10:52:36.200,0.2,L0P1
1113,2019-06-12 10:53:13.300,0.1,L0P1
1114,2019-06-12 10:53:21.300,0.1,L1P0
1115,2019-06-12 10:53:46.300,0.1,L0P1
1116,2019-06-12 10:54:45.200,0.2,L0P1
1117,2019-06-12 10:54:47.600,0.2,L0P1
1118,2019-06-12 10:54:48.600,0.1,L1P0
1119,2019-06-12 10:54:50.200,0.2,L0P1
1120,2019-06-12 10:55:12.700,0.1,L1P0
1121,2019-06-12 10:55:13.500,0.1,L0P1
1122,2019-06-12 10:55:17.100,0.1,L0P1
1123,2019-06-12 10:55:17.800,0.1,L0P1
1124,2019-06-12 10:55:27.200,0.1,L0P1
1125,2019-06-12 10:56:37.700,0.2,L0P1
1126,2019-06-12 10:56:38.100,0.1,L1P0
1127,2019-06-12 10:56:41.000,0.3,L0P1
1128,2019-06-12 10:56:54.400,0.1,L0P1
1129,2019-06-12 10:57:03.200,0.1,L0P1
1130,2019-06-12 10:57:13.500,0.1,L0P1
1131,2019-06-12 10:57:14.900,0.1,L0P1
1132,2019-06-12 10:57:32.000,0.1,L0P1
1133,2019-06-12 10:58:00.000,0.4,L0P1
1134,2019-06-12 10:58:03.600,0.2,L1P0
1135,2019-06-12 10:58:05.500,0.1,L0P1
1136,2019-06-12 10:58:27.200,0.1,L0P1
1137,2019-06-12 10:58:42.100,0.1,L1P0
1138,2019-06-12 10:59:17.700,0.1,L1P0
1139,2019-06-12 11:00:08.100,0.2,L0P1
1140,2019-06-12 11:00:09.000,0.1,L1P0
1141,2019-06-12 11:00:13.200,0.2,L0P1
1142,2019-06-12 11:00:14.200,0.1,L0P1
1143,2019-06-12 11:00:17.400,0.3,L0P1
1144,2019-06-12 11:00:24.800,0.4,L0P1
1145,2019-06-12 11:00:28.800,0.3,L0P1
1146,2019-06-12 11:02:14.400,0.3,L0P1
1147,2019-06-12 11:02:19.100,0.3,L0P1
1148,2019-06-12 11:02:24.200,0.1,L1P0
1149,2019-06-12 11:02:24.900,0.2,L0P1
1150,2019-06-12 11:02:50.400,0.1,L0P1
1151,2019-06-12 11:03:39.700,0.5,L0P1
1152,2019-06-12 11:04:40.100,0.1,L0P1
1153,2019-06-12 11:05:40.500,0.3,L0P1
1154,2019-06-12 11:05:40.900,0.1,L0P1
1155,2019-06-12 11:05:43.300,0.2,L0P1
1156,2019-06-12 11:05:45.400,0.3,L0P1
1157,2019-06-12 11:05:47.500,0.3,L0P1
1158,2019-06-12 11:05:51.300,0.3,L0P1
1159,2019-06-12 11:05:52.100,0.1,L0P1
1160,2019-06-12 11:05:54.200,0.1,L0P1
1161,2019-06-12 11:05:56.500,0.2,L0P1
1162,2019-06-12 11:06:31.200,0.1,L1P0
1163,2019-06-12 11:07:19.600,0.3,L0P1
1164,2019-06-12 11:07:24.100,0.1,L1P0
1165,2019-06-12 11:07:29.000,0.1,L0P1
1166,2019-06-12 11:07:32.500,0.2,L0P1
1167,2019-06-12 11:07:47.400,0.1,L1P0
1168,2019-06-12 11:07:48.300,0.2,L0P1
1169,2019-06-12 11:07:50.300,0.1,L1P0
1170,2019-06-12 11:07:56.400,0.2,L0P1
1171,2019-06-12 11:08:04.900,0.2,L0P1
1172,2019-06-12 11:08:24.300,0.1,L0P1
1173,2019-06-12 11:09:00.900,0.3,L0P1
1174,2019-06-12 11:09:35.500,0.2,L0P1
1175,2019-06-12 11:09:39.800,0.1,L1P0
1176,2019-06-12 11:09:40.500,0.2,L0P1
1177,2019-06-12 11:10:46.400,1.1,L0P1
1178,2019-06-12 11:11:15.800,0.2,L0P1
1179,2019-06-12 11:11:18.800,0.3,L0P1
1180,2019-06-12 11:11:20.300,0.1,L1P0
1181,2019-06-12 11:11:21.800,0.2,L0P1
1182,2019-06-12 11:12:03.700,50.0,L0P1
1183,2019-06-12 11:13:02.200,1.9,L0P1
1184,2019-06-12 11:14:39.300,0.1,L0P1
1185,2019-06-12 11:16:54.500,0.1,L0P1
1186,2019-06-12 11:16:59.800,0.2,L0P1
1187,2019-06-12 11:17:08.400,0.2,L0P1
1188,2019-06-12 11:20:25.500,0.3,L0P1
1189,2019-06-12 11:20:27.600,0.1,L0P1
1190,2019-06-12 11:21:06.400,0.3,L0P1
1191,2019-06-12 11:24:00.900,0.3,L0P1
1192,2019-06-12 11:24:02.300,0.1,L1P0
1193,2019-06-12 11:24:06.100,0.4,L0P1
1194,2019-06-12 11:24:12.500,0.2,L0P1
1195,2019-06-12 11:24:14.200,0.1,L0P1
1196,2019-06-12 11:24:15.300,0.2,L0P1
1197,2019-06-12 11:24:26.800,0.2,L0P1
1198,2019-06-12 11:24:36.200,0.1,L0P1
1199,2019-06-12 11:24:37.000,0.2,L0P1
1200,2019-06-12 11:25:49.900,0.2,L0P1
1201,2019-06-12 11:26:11.500,0.2,L0P1
1202,2019-06-12 11:26:22.300,0.1,L0P1
1203,2019-06-12 11:27:25.000,0.2,L0P1
1204,2019-06-12 11:27:42.300,0.5,L0P1
1205,2019-06-12 11:28:36.200,0.2,L0P1
1206,2019-06-12 11:29:46.900,0.3,L0P1
1207,2019-06-12 11:31:31.600,0.2,L0P1
1208,2019-06-12 11:31:48.100,0.1,L1P0
1209,2019-06-12 11:31:48.800,0.2,L0P1
1210,2019-06-12 11:31:50.100,0.1,L0P1
1211,2019-06-12 11:31:50.900,0.1,L0P1
1212,2019-06-12 11:31:53.200,0.2,L0P1
1213,2019-06-12 11:31:54.000,0.1,L0P1
1214,2019-06-12 11:31:54.900,0.5,L0P1
1215,2019-06-12 11:32:01.200,0.2,L0P1
1216,2019-06-12 11:32:02.500,0.1,L1P0
1217,2019-06-12 11:32:03.500,0.2,L0P1
1218,2019-06-12 11:32:50.800,0.1,L1P0
1219,2019-06-12 11:33:26.900,0.5,L0P1
1220,2019-06-12 11:33:30.500,0.2,L0P1
1221,2019-06-12 11:33:31.200,0.1,L1P0
1222,2019-06-12 11:33:32.300,0.2,L0P1
1223,2019-06-12 11:33:51.000,0.1,L1P0
1224,2019-06-12 11:33:51.800,0.2,L0P1
1225,2019-06-12 11:35:17.900,0.3,L0P1
1226,2019-06-12 11:35:18.400,0.1,L0P1
1227,2019-06-12 11:35:20.600,0.3,L0P1
1228,2019-06-12 11:35:24.000,0.1,L1P0
1229,2019-06-12 11:35:27.700,0.2,L0P1
1230,2019-06-12 11:35:29.800,0.2,L0P1
1231,2019-06-12 11:35:45.500,0.1,L1P0
1232,2019-06-12 11:35:46.200,0.2,L0P1
1233,2019-06-12 11:35:46.700,0.1,L1P0
1234,2019-06-12 11:35:47.300,0.2,L0P1
1235,2019-06-12 11:36:43.900,0.2,L0P1
1236,2019-06-12 11:36:53.400,0.2,L0P1
1237,2019-06-12 11:38:06.800,0.1,L1P0
1238,2019-06-12 11:38:56.700,0.1,L0P1
1239,2019-06-12 11:38:58.800,0.2,L0P1
1240,2019-06-12 11:39:09.600,0.1,L1P0
1241,2019-06-12 11:39:10.400,0.2,L0P1
1242,2019-06-12 11:39:11.100,0.1,L1P0
1243,2019-06-12 11:39:12.100,0.1,L1P0
1244,2019-06-12 11:39:12.300,0.1,L1P0
1245,2019-06-12 11:39:13.100,0.2,L0P1
1246,2019-06-12 11:39:22.100,0.1,L0P1
1247,2019-06-12 11:39:22.800,0.2,L0P1
1248,2019-06-12 11:41:36.200,0.1,L0P1
1249,2019-06-12 11:42:31.600,0.4,L0P1
1250,2019-06-12 11:42:32.600,0.1,L1P0
1251,2019-06-12 11:42:35.200,0.3,L0P1
1252,2019-06-12 11:42:54.700,0.2,L0P1
1253,2019-06-12 11:44:12.700,0.3,L0P1
1254,2019-06-12 11:44:16.900,0.2,L0P1
1255,2019-06-12 11:44:18.100,0.1,L0P1
1256,2019-06-12 11:44:19.200,0.1,L0P1
1257,2019-06-12 11:44:41.400,0.2,L0P1
1258,2019-06-12 11:44:42.300,0.1,L0P1
1259,2019-06-12 11:44:43.200,0.2,L0P1
1260,2019-06-12 11:46:20.100,0.4,L0P1
1261,2019-06-12 11:46:21.400,0.1,L0P1
1262,2019-06-12 11:46:23.400,0.2,L0P1
1263,2019-06-12 11:46:25.200,0.2,L0P1
1264,2019-06-12 11:46:32.200,0.3,L0P1
1265,2019-06-12 11:46:54.500,0.2,L0P1
1266,2019-06-12 11:47:53.200,0.3,L0P1
1267,2019-06-12 11:47:53.700,0.2,L0P1
1268,2019-06-12 11:48:04.600,0.2,L0P1
1269,2019-06-12 11:50:06.700,1.2,L0P1
1270,2019-06-12 11:50:11.700,0.1,L0P1
1271,2019-06-12 11:50:13.900,0.2,L0P1
1272,2019-06-12 11:50:14.300,0.1,L0P1
1273,2019-06-12 11:50:16.200,0.1,L0P1
1274,2019-06-12 11:50:19.900,0.2,L0P1
1275,2019-06-12 11:50:22.500,0.1,L0P1
1276,2019-06-12 11:51:17.100,0.1,L1P0
1277,2019-06-12 11:51:47.600,0.1,L0P1
1278,2019-06-12 11:51:50.200,0.1,L0P1
1279,2019-06-12 11:51:52.300,0.1,L1P0
1280,2019-06-12 11:51:54.200,0.1,L0P1
1281,2019-06-12 11:52:22.900,0.1,L0P1
1282,2019-06-12 11:53:07.200,0.4,L0P1
1283,2019-06-12 11:53:08.800,0.1,L0P1
1284,2019-06-12 11:53:12.700,0.4,L0P1
1285,2019-06-12 11:53:37.500,0.2,L0P1
1286,2019-06-12 11:53:39.500,0.1,L1P0
1287,2019-06-12 11:53:40.300,0.2,L0P1
1288,2019-06-12 11:55:28.200,0.2,L0P1
1289,2019-06-12 11:57:04.200,0.7,L0P1
1290,2019-06-12 11:57:07.200,0.2,L0P1
1291,2019-06-12 11:57:09.500,0.2,L0P1
1292,2019-06-12 11:57:12.800,0.2,L0P1
1293,2019-06-12 11:57:15.400,0.2,L0P1
1294,2019-06-12 11:57:15.800,0.1,L1P0
1295,2019-06-12 11:57:17.200,0.1,L0P1
1296,2019-06-12 11:57:19.400,0.2,L0P1
1297,2019-06-12 11:57:52.900,0.1,L0P1
1298,2019-06-12 11:59:07.500,0.2,L0P1
1299,2019-06-12 11:59:08.600,0.1,L1P0
1300,2019-06-12 11:59:10.800,0.3,L0P1
1301,2019-06-12 11:59:13.600,0.2,L0P1
1302,2019-06-12 11:59:14.300,0.6,L0P1
1303,2019-06-12 11:59:15.700,0.2,L0P1
1304,2019-06-12 11:59:17.600,0.1,L0P1
1305,2019-06-12 11:59:19.600,0.3,L0P1
1306,2019-06-12 11:59:22.300,0.2,L0P1
1307,2019-06-12 11:59:41.300,0.1,L0P1
1308,2019-06-12 11:59:45.200,0.4,L0P1
1309,2019-06-12 12:00:03.700,0.1,L0P1
1310,2019-06-12 12:00:27.000,0.2,L0P1
1311,2019-06-12 12:00:33.500,0.2,L0P1
1312,2019-06-12 12:00:36.500,0.1,L0P1
1313,2019-06-12 12:01:01.500,0.1,L1P0
1314,2019-06-12 12:01:02.300,0.2,L0P1
1315,2019-06-12 12:01:06.300,0.2,L0P1
1316,2019-06-12 12:01:09.100,0.2,L0P1
1317,2019-06-12 12:01:32.800,0.1,L0P1
1318,2019-06-12 12:02:47.400,0.4,L0P1
1319,2019-06-12 12:02:48.600,0.1,L0P1
1320,2019-06-12 12:02:51.000,0.3,L0P1
1321,2019-06-12 12:02:51.900,0.1,L1P0
1322,2019-06-12 12:02:55.900,0.2,L0P1
1323,2019-06-12 12:03:29.400,0.1,L1P0
1324,2019-06-12 12:04:13.200,0.5,L0P1
1325,2019-06-12 12:04:16.900,0.2,L0P1
1326,2019-06-12 12:04:17.200,0.1,L0P1
1327,2019-06-12 12:04:20.900,0.2,L0P1
1328,2019-06-12 12:04:32.000,0.2,L0P1
1329,2019-06-12 12:04:56.400,0.1,L1P0
1330,2019-06-12 12:04:57.200,0.2,L0P1
1331,2019-06-12 12:04:59.100,0.1,L0P1
1332,2019-06-12 12:04:59.800,0.2,L0P1
1333,2019-06-12 12:05:54.700,0.4,L0P1
1334,2019-06-12 12:06:14.700,0.9,L0P1
1335,2019-06-12 12:06:16.200,0.2,L0P1
1336,2019-06-12 12:06:20.300,0.4,L0P1
1337,2019-06-12 12:06:42.100,0.1,L0P1
1338,2019-06-12 12:06:43.000,0.2,L0P1
1339,2019-06-12 12:06:44.700,0.2,L0P1
1340,2019-06-12 12:07:17.100,0.1,L0P1
1341,2019-06-12 12:08:18.300,0.2,L0P1
1342,2019-06-12 12:08:29.600,0.1,L1P0
1343,2019-06-12 12:08:30.400,0.2,L0P1
1344,2019-06-12 12:08:54.400,0.3,L0P1
1345,2019-06-12 12:10:12.200,0.4,L0P1
1346,2019-06-12 12:10:13.000,0.2,L0P1
1347,2019-06-12 12:10:14.800,0.3,L0P1
1348,2019-06-12 12:10:16.900,0.3,L0P1
1349,2019-06-12 12:10:21.500,0.2,L0P1
1350,2019-06-12 12:10:25.600,0.1,L0P1
1351,2019-06-12 12:11:42.500,0.5,L0P1
1352,2019-06-12 12:11:43.800,0.2,L0P1
1353,2019-06-12 12:11:45.800,0.2,L0P1
1354,2019-06-12 12:11:48.300,0.2,L0P1
1355,2019-06-12 12:11:59.300,0.1,L1P0
1356,2019-06-12 12:12:00.200,0.1,L0P1
1357,2019-06-12 12:12:19.600,0.1,L1P0
1358,2019-06-12 12:12:20.400,0.3,L0P1
1359,2019-06-12 12:12:50.400,0.1,L1P0
1360,2019-06-12 12:13:40.900,0.4,L0P1
1361,2019-06-12 12:13:49.500,0.1,L0P1
1362,2019-06-12 12:15:35.400,0.2,L0P1
1363,2019-06-12 12:15:39.300,0.2,L0P1
1364,2019-06-12 12:15:39.800,0.1,L1P0
1365,2019-06-12 12:15:41.800,0.2,L0P1
1366,2019-06-12 12:15:42.400,0.1,L1P0
1367,2019-06-12 12:15:44.200,0.1,L0P1
1368,2019-06-12 12:15:47.600,0.1,L1P0
1369,2019-06-12 12:15:48.600,0.2,L0P1
1370,2019-06-12 12:15:57.300,0.1,L0P1
1371,2019-06-12 12:16:47.600,0.1,L1P0
1372,2019-06-12 12:17:26.600,0.4,L0P1
1373,2019-06-12 12:17:37.600,0.2,L0P1
1374,2019-06-12 12:17:41.800,0.1,L1P0
1375,2019-06-12 12:17:42.800,0.2,L0P1
1376,2019-06-12 12:17:44.100,0.1,L0P1
1377,2019-06-12 12:17:45.000,0.2,L0P1
1378,2019-06-12 12:17:46.000,0.1,L1P0
1379,2019-06-12 12:17:46.900,0.2,L0P1
1380,2019-06-12 12:17:53.500,0.1,L0P1
1381,2019-06-12 12:18:14.100,0.2,L0P1
1382,2019-06-12 12:18:49.300,0.3,L0P1
1383,2019-06-12 12:18:53.600,0.1,L1P0
1384,2019-06-12 12:18:54.600,0.1,L0P1
1385,2019-06-12 12:18:55.600,0.1,L1P0
1386,2019-06-12 12:18:56.500,0.2,L0P1
1387,2019-06-12 12:19:02.600,0.1,L1P0
1388,2019-06-12 12:19:03.400,0.1,L0P1
1389,2019-06-12 12:20:09.800,0.1,L1P0
1390,2019-06-12 12:21:06.400,0.2,L0P1
1391,2019-06-12 12:21:08.600,0.1,L0P1
1392,2019-06-12 12:21:10.600,0.3,L0P1
1393,2019-06-12 12:21:13.800,0.1,L0P1
1394,2019-06-12 12:21:28.900,0.2,L0P1
1395,2019-06-12 12:21:32.100,0.1,L1P0
1396,2019-06-12 12:21:33.500,0.2,L0P1
1397,2019-06-12 12:22:17.900,0.4,L0P1
1398,2019-06-12 12:22:49.400,0.3,L0P1
1399,2019-06-12 12:22:52.700,0.1,L0P1
1400,2019-06-12 12:23:09.700,0.1,L1P0
1401,2019-06-12 12:23:10.600,0.1,L0P1
1402,2019-06-12 12:23:12.800,0.2,L0P1
1403,2019-06-12 12:23:14.700,0.2,L0P1
1404,2019-06-12 12:23:55.200,0.1,L1P0
1405,2019-06-12 12:24:43.200,0.1,L0P1
1406,2019-06-12 12:24:43.800,0.1,L0P1
1407,2019-06-12 12:24:49.200,0.2,L0P1
1408,2019-06-12 12:25:22.200,0.1,L1P0
1409,2019-06-12 12:26:32.300,0.3,L0P1
1410,2019-06-12 12:26:41.500,0.1,L1P0
1411,2019-06-12 12:26:42.500,0.2,L0P1
1412,2019-06-12 12:26:45.100,0.1,L0P1
1413,2019-06-12 12:26:47.200,0.1,L0P1
1414,2019-06-12 12:26:48.800,0.1,L0P1
1415,2019-06-12 12:26:51.000,0.4,L0P1
1416,2019-06-12 12:26:52.600,0.5,L0P1
1417,2019-06-12 12:28:27.200,0.1,L0P1
1418,2019-06-12 12:29:39.500,0.2,L0P1
1419,2019-06-12 12:30:23.100,0.1,L1P0
1420,2019-06-12 12:30:23.400,0.1,L1P0
1421,2019-06-12 12:30:25.400,0.4,L0P1
1422,2019-06-12 12:31:22.100,0.5,L0P1
1423,2019-06-12 12:32:07.400,0.5,L0P1
1424,2019-06-12 12:32:08.700,0.1,L0P1
1425,2019-06-12 12:32:11.400,0.2,L0P1
1426,2019-06-12 12:32:12.200,0.1,L1P0
1427,2019-06-12 12:32:14.400,0.3,L0P1
1428,2019-06-12 12:32:21.500,0.2,L0P1
1429,2019-06-12 12:32:27.600,0.3,L0P1
1430,2019-06-12 12:33:46.700,0.8,L0P1
1431,2019-06-12 12:34:02.900,0.1,L0P1
1432,2019-06-12 12:34:36.500,0.2,L0P1
1433,2019-06-12 12:35:52.600,0.4,L0P1
1434,2019-06-12 12:35:55.200,0.1,L0P1
1435,2019-06-12 12:35:57.300,0.1,L0P1
1436,2019-06-12 12:35:59.900,0.1,L0P1
1437,2019-06-12 12:37:25.400,0.8,L0P1
1438,2019-06-12 12:39:31.900,0.4,L0P1
1439,2019-06-12 12:39:34.900,0.3,L0P1
1440,2019-06-12 12:39:50.300,0.2,L0P1
1441,2019-06-12 12:41:20.600,0.2,L0P1
1442,2019-06-12 12:41:22.000,0.1,L1P0
1443,2019-06-12 12:41:23.800,0.1,L0P1
1444,2019-06-12 12:41:24.300,0.1,L1P0
1445,2019-06-12 12:41:28.300,0.2,L0P1
1446,2019-06-12 12:41:29.100,0.1,L0P1
1447,2019-06-12 12:41:30.500,0.1,L0P1
1448,2019-06-12 12:41:33.100,0.1,L1P0
1449,2019-06-12 12:41:35.900,0.3,L0P1
1450,2019-06-12 12:43:00.000,0.6,L0P1
1451,2019-06-12 12:45:00.300,0.3,L0P1
1452,2019-06-12 12:46:51.700,0.2,L0P1
1453,2019-06-12 12:47:06.100,0.1,L1P0
1454,2019-06-12 12:47:06.900,0.1,L0P1
1455,2019-06-12 12:47:08.400,0.1,L1P0
1456,2019-06-12 12:47:09.100,0.2,L0P1
1457,2019-06-12 12:47:52.300,0.1,L0P1
1458,2019-06-12 12:48:43.400,0.2,L0P1
1459,2019-06-12 12:48:54.200,0.1,L1P0
1460,2019-06-12 12:48:55.100,0.2,L0P1
1461,2019-06-12 12:49:45.700,0.1,L0P1
1462,2019-06-12 12:50:35.900,0.3,L0P1
1463,2019-06-12 12:50:36.300,0.1,L1P0
1464,2019-06-12 12:50:38.200,0.2,L0P1
1465,2019-06-12 12:50:44.000,0.1,L0P1
1466,2019-06-12 12:50:50.000,0.1,L1P0
1467,2019-06-12 12:50:50.900,0.2,L0P1
1468,2019-06-12 12:51:03.300,0.9,L0P1
1469,2019-06-12 12:51:31.400,0.2,L0P1
1470,2019-06-12 12:51:54.400,0.4,L0P1
1471,2019-06-12 12:52:31.900,0.1,L0P1
1472,2019-06-12 12:52:41.200,0.1,L0P1
1473,2019-06-12 12:52:42.400,0.1,L1P0
1474,2019-06-12 12:54:17.200,0.1,L1P0
1475,2019-06-12 12:54:18.100,0.1,L1P0
1476,2019-06-12 12:54:21.500,0.1,L1P0
1477,2019-06-12 12:54:22.200,0.1,L0P1
1478,2019-06-12 12:55:35.200,0.1,L1P0
1479,2019-06-12 12:55:52.700,0.1,L1P0
1480,2019-06-12 12:55:53.500,0.1,L0P1
1481,2019-06-12 12:56:02.300,0.1,L0P1
1482,2019-06-12 12:56:11.300,0.1,L1P0
1483,2019-06-12 12:57:42.400,0.6,L0P1
1484,2019-06-12 12:57:55.700,0.1,L0P1
1485,2019-06-12 12:58:25.900,0.1,L0P1
1486,2019-06-12 12:59:11.200,0.2,L0P1
1487,2019-06-12 12:59:14.200,0.1,L0P1
1488,2019-06-12 12:59:36.900,0.3,L0P1
1489,2019-06-12 13:01:06.200,0.1,L1P0
1490,2019-06-12 13:01:43.100,0.2,L0P1
1491,2019-06-12 13:03:19.900,0.3,L0P1
1492,2019-06-12 13:03:20.800,0.1,L0P1
1493,2019-06-12 13:03:22.800,0.2,L0P1
1494,2019-06-12 13:03:27.300,0.2,L0P1
1495,2019-06-12 13:03:28.100,0.1,L0P1
1496,2019-06-12 13:03:29.400,0.2,L0P1
1497,2019-06-12 13:03:30.300,0.1,L1P0
1498,2019-06-12 13:03:31.700,0.2,L0P1
1499,2019-06-12 13:03:35.200,0.1,L0P1
1500,2019-06-12 13:03:40.700,0.2,L0P1
1501,2019-06-12 13:03:43.400,0.1,L0P1
1502,2019-06-12 13:05:06.300,0.2,L0P1
1503,2019-06-12 13:05:07.000,0.3,L0P1
1504,2019-06-12 13:05:09.800,0.2,L0P1
1505,2019-06-12 13:05:10.500,0.3,L1P0
1506,2019-06-12 13:05:12.500,0.3,L0P1
1507,2019-06-12 13:06:06.500,0.1,L1P0
1508,2019-06-12 13:06:47.500,0.3,L0P1
1509,2019-06-12 13:08:05.300,0.1,L0P1
1510,2019-06-12 13:08:23.200,0.3,L0P1
1511,2019-06-12 13:08:24.900,0.1,L1P0
1512,2019-06-12 13:08:27.700,0.1,L0P1
1513,2019-06-12 13:08:55.600,0.2,L0P1
1514,2019-06-12 13:09:00.000,0.3,L1P0
1515,2019-06-12 13:09:01.200,0.1,L0P1
1516,2019-06-12 13:09:06.200,0.2,L0P1
1517,2019-06-12 13:09:10.200,0.1,L1P0
1518,2019-06-12 13:09:11.000,0.1,L0P1
1519,2019-06-12 13:10:38.600,0.1,L0P1
1520,2019-06-12 13:10:40.000,0.2,L0P1
1521,2019-06-12 13:10:42.600,0.1,L1P0
1522,2019-06-12 13:10:44.300,0.2,L0P1
1523,2019-06-12 13:10:44.800,0.1,L1P0
1524,2019-06-12 13:10:46.300,0.1,L0P1
1525,2019-06-12 13:11:51.700,0.5,L0P1
1526,2019-06-12 13:11:54.700,0.1,L0P1
1527,2019-06-12 13:12:22.500,0.5,L0P1
1528,2019-06-12 13:12:23.200,0.5,L0P1
1529,2019-06-12 13:12:39.400,0.3,L0P1
1530,2019-06-12 13:12:41.300,0.2,L0P1
1531,2019-06-12 13:12:49.000,0.2,L0P1
1532,2019-06-12 13:12:50.200,0.1,L0P1
1533,2019-06-12 13:14:14.900,0.5,L0P1
1534,2019-06-12 13:14:26.500,0.1,L0P1
1535,2019-06-12 13:15:55.500,0.5,L0P1
1536,2019-06-12 13:15:56.600,0.1,L1P0
1537,2019-06-12 13:16:01.400,0.2,L0P1
1538,2019-06-12 13:16:03.500,0.1,L0P1
1539,2019-06-12 13:16:03.700,0.1,L0P1
1540,2019-06-12 13:16:05.600,0.2,L0P1
1541,2019-06-12 13:16:12.500,0.2,L0P1
1542,2019-06-12 13:16:30.600,0.1,L0P1
1543,2019-06-12 13:16:33.200,0.2,L0P1
1544,2019-06-12 13:17:52.200,0.1,L0P1
1545,2019-06-12 13:17:56.200,0.1,L0P1
1546,2019-06-12 13:19:46.500,0.2,L0P1
1547,2019-06-12 13:19:52.200,0.1,L1P0
1548,2019-06-12 13:19:53.200,0.1,L0P1
1549,2019-06-12 13:19:55.300,0.2,L0P1
1550,2019-06-12 13:19:56.800,0.1,L1P0
1551,2019-06-12 13:19:58.500,0.1,L0P1
1552,2019-06-12 13:20:44.300,0.1,L0P1
1553,2019-06-12 13:21:41.700,0.6,L0P1
1554,2019-06-12 13:21:57.200,0.2,L0P1
1555,2019-06-12 13:22:01.300,0.1,L1P0
1556,2019-06-12 13:23:09.300,0.3,L0P1
1557,2019-06-12 13:23:11.000,0.1,L1P0
1558,2019-06-12 13:23:12.400,0.1,L0P1
1559,2019-06-12 13:23:17.200,0.1,L1P0
1560,2019-06-12 13:23:18.400,0.2,L0P1
1561,2019-06-12 13:23:21.400,0.1,L1P0
1562,2019-06-12 13:23:22.500,0.1,L0P1
1563,2019-06-12 13:24:13.000,0.2,L0P1
1564,2019-06-12 13:25:06.600,0.3,L0P1
1565,2019-06-12 13:25:07.800,0.1,L1P0
1566,2019-06-12 13:25:09.700,0.2,L0P1
1567,2019-06-12 13:25:15.000,0.1,L0P1
1568,2019-06-12 13:25:16.400,0.1,L1P0
1569,2019-06-12 13:25:17.300,0.1,L0P1
1570,2019-06-12 13:26:34.900,0.1,L0P1
1571,2019-06-12 13:26:39.700,0.5,L0P1
1572,2019-06-12 13:26:45.800,0.4,L0P1
1573,2019-06-12 13:26:51.800,0.2,L0P1
1574,2019-06-12 13:26:57.900,0.3,L0P1
1575,2019-06-12 13:27:51.700,0.1,L1P0
1576,2019-06-12 13:28:48.800,0.3,L0P1
1577,2019-06-12 13:28:50.300,0.3,L0P1
1578,2019-06-12 13:29:04.600,0.1,L0P1
1579,2019-06-12 13:30:45.700,0.3,L0P1
1580,2019-06-12 13:30:53.800,0.1,L1P0
1581,2019-06-12 13:31:47.600,0.1,L0P1
1582,2019-06-12 13:32:08.200,0.3,L0P1
1583,2019-06-12 13:32:10.000,0.1,L1P0
1584,2019-06-12 13:32:11.800,0.2,L0P1
1585,2019-06-12 13:32:56.400,0.1,L1P0
