,Timestamp,Event Type,Parameter
1338,2019-07-03 15:14:28.500,82,VC 17/36
1339,2019-07-03 15:14:28.600,81,VC 17/36
1340,2019-07-03 15:14:40.800,82,VC 17/36
1341,2019-07-03 15:14:44.600,81,VC 17/36
1342,2019-07-03 15:17:06.100,82,VC 17/36
1345,2019-07-03 15:17:08.600,81,VC 17/36
1346,2019-07-03 15:17:31.800,82,VC 17/36
1347,2019-07-03 15:17:48.900,81,VC 17/36
1348,2019-07-03 15:17:50.300,82,VC 17/36
1351,2019-07-03 15:17:52.900,81,VC 17/36
1352,2019-07-03 15:17:55.100,82,VC 17/36
1353,2019-07-03 15:17:57.300,81,VC 17/36
1354,2019-07-03 15:18:56.700,82,VC 17/36
1355,2019-07-03 15:19:03.200,81,VC 17/36
1356,2019-07-03 15:19:29.800,82,VC 17/36
1357,2019-07-03 15:19:32.100,81,VC 17/36
1358,2019-07-03 15:20:46.300,82,VC 17/36
1363,2019-07-03 15:21:04.300,81,VC 17/36
1364,2019-07-03 15:21:08.200,82,VC 17/36
1365,2019-07-03 15:21:10.600,81,VC 17/36
1366,2019-07-03 15:21:16.800,82,VC 17/36
1369,2019-07-03 15:21:57.000,81,VC 17/36
1370,2019-07-03 15:21:59.900,82,VC 17/36
1371,2019-07-03 15:22:01.800,81,VC 17/36
1372,2019-07-03 15:22:10.200,82,VC 17/36
1373,2019-07-03 15:22:12.600,81,VC 17/36
1374,2019-07-03 15:22:17.800,82,VC 17/36
1375,2019-07-03 15:22:20.200,81,VC 17/36
1376,2019-07-03 15:22:21.400,82,VC 17/36
1377,2019-07-03 15:22:23.000,81,VC 17/36
1378,2019-07-03 15:22:23.100,82,VC 17/36
1379,2019-07-03 15:22:23.600,81,VC 17/36
1380,2019-07-03 15:27:09.100,82,VC 17/36
1381,2019-07-03 15:27:11.700,81,VC 17/36
1382,2019-07-03 15:28:05.900,82,VC 17/36
1383,2019-07-03 15:28:07.800,81,VC 17/36
1384,2019-07-03 15:28:58.100,82,VC 17/36
1385,2019-07-03 15:29:03.600,81,VC 17/36
1386,2019-07-03 15:32:29.300,82,VC 17/36
1387,2019-07-03 15:32:31.400,81,VC 17/36
1388,2019-07-03 15:32:54.800,82,VC 17/36
1389,2019-07-03 15:33:16.200,81,VC 17/36
1390,2019-07-03 15:34:46.200,82,VC 17/36
1391,2019-07-03 15:34:50.100,81,VC 17/36
1392,2019-07-03 15:36:44.400,82,VC 17/36
1393,2019-07-03 15:36:46.900,81,VC 17/36
1394,2019-07-03 15:36:55.400,82,VC 17/36
1397,2019-07-03 15:36:57.600,81,VC 17/36
1398,2019-07-03 15:39:32.300,82,VC 17/36
1399,2019-07-03 15:39:34.700,81,VC 17/36
1400,2019-07-03 15:39:36.600,82,VC 17/36
1401,2019-07-03 15:39:40.300,81,VC 17/36
1402,2019-07-03 15:40:33.700,82,VC 17/36
1405,2019-07-03 15:40:35.200,81,VC 17/36
1406,2019-07-03 15:40:57.300,82,VC 17/36
1407,2019-07-03 15:41:00.300,81,VC 17/36
1408,2019-07-03 15:42:42.200,82,VC 17/36
1409,2019-07-03 15:42:46.800,81,VC 17/36
1410,2019-07-03 15:43:15.200,82,VC 17/36
1411,2019-07-03 15:43:18.800,81,VC 17/36
1412,2019-07-03 15:44:59.200,82,VC 17/36
1413,2019-07-03 15:45:07.400,81,VC 17/36
1414,2019-07-03 15:45:22.200,82,VC 17/36
1415,2019-07-03 15:45:24.600,81,VC 17/36
1416,2019-07-03 15:46:18.400,82,VC 17/36
1417,2019-07-03 15:46:20.200,81,VC 17/36
1418,2019-07-03 15:46:20.300,82,VC 17/36
1419,2019-07-03 15:46:20.400,81,VC 17/36
1420,2019-07-03 15:46:32.700,82,VC 17/36
1421,2019-07-03 15:46:34.400,81,VC 17/36
1422,2019-07-03 15:46:34.500,82,VC 17/36
1423,2019-07-03 15:46:34.600,81,VC 17/36
1424,2019-07-03 15:46:39.800,82,VC 17/36
1425,2019-07-03 15:46:42.800,81,VC 17/36
1426,2019-07-03 15:46:51.100,82,VC 17/36
1427,2019-07-03 15:46:53.900,81,VC 17/36
1428,2019-07-03 15:48:16.700,82,VC 17/36
1431,2019-07-03 15:48:18.600,81,VC 17/36
1432,2019-07-03 15:48:19.600,82,VC 17/36
1435,2019-07-03 15:48:21.600,81,VC 17/36
1436,2019-07-03 15:48:36.600,82,VC 17/36
1437,2019-07-03 15:48:38.500,81,VC 17/36
1438,2019-07-03 15:51:36.300,82,VC 17/36
1441,2019-07-03 15:51:38.600,81,VC 17/36
1442,2019-07-03 15:52:15.000,82,VC 17/36
1443,2019-07-03 15:52:16.600,81,VC 17/36
1444,2019-07-03 15:52:16.800,82,VC 17/36
1447,2019-07-03 15:52:18.600,81,VC 17/36
1448,2019-07-03 15:53:09.600,82,VC 17/36
1449,2019-07-03 15:53:14.000,81,VC 17/36
1450,2019-07-03 15:54:48.400,82,VC 17/36
1453,2019-07-03 15:54:51.700,81,VC 17/36
1454,2019-07-03 15:54:56.100,82,VC 17/36
1455,2019-07-03 15:55:02.300,81,VC 17/36
1456,2019-07-03 15:56:00.400,82,VC 17/36
1459,2019-07-03 15:56:02.300,81,VC 17/36
1460,2019-07-03 15:56:19.100,82,VC 17/36
1463,2019-07-03 15:56:21.100,81,VC 17/36
1464,2019-07-03 15:58:03.100,82,VC 17/36
1467,2019-07-03 15:58:05.000,81,VC 17/36
1468,2019-07-03 15:58:05.700,82,VC 17/36
1471,2019-07-03 15:58:07.600,81,VC 17/36
1472,2019-07-03 15:58:59.300,82,VC 17/36
1473,2019-07-03 15:59:01.900,81,VC 17/36
1474,2019-07-03 16:01:10.800,82,VC 17/36
1475,2019-07-03 16:01:13.700,81,VC 17/36
1476,2019-07-03 16:01:20.600,82,VC 17/36
1479,2019-07-03 16:01:22.400,81,VC 17/36
1480,2019-07-03 16:02:31.600,82,VC 17/36
1481,2019-07-03 16:02:33.800,81,VC 17/36
1482,2019-07-03 16:02:47.800,82,VC 17/36
1483,2019-07-03 16:02:51.400,81,VC 17/36
1484,2019-07-03 16:03:49.800,82,VC 17/36
1487,2019-07-03 16:03:51.600,81,VC 17/36
1488,2019-07-03 16:03:59.600,82,VC 17/36
1491,2019-07-03 16:04:01.600,81,VC 17/36
1492,2019-07-03 16:04:23.600,82,VC 17/36
1495,2019-07-03 16:04:25.100,81,VC 17/36
1496,2019-07-03 16:05:42.000,82,VC 17/36
1499,2019-07-03 16:06:05.700,81,VC 17/36
1500,2019-07-03 16:07:11.000,82,VC 17/36
1503,2019-07-03 16:07:14.900,81,VC 17/36
1504,2019-07-03 16:07:27.300,82,VC 17/36
1507,2019-07-03 16:07:29.600,81,VC 17/36
1508,2019-07-03 16:07:30.500,82,VC 17/36
1509,2019-07-03 16:07:30.600,81,VC 17/36
1510,2019-07-03 16:07:41.700,82,VC 17/36
1515,2019-07-03 16:08:10.900,81,VC 17/36
1516,2019-07-03 16:08:52.600,82,VC 17/36
1519,2019-07-03 16:08:54.800,81,VC 17/36
1520,2019-07-03 16:08:57.100,82,VC 17/36
1521,2019-07-03 16:09:00.100,81,VC 17/36
1522,2019-07-03 16:09:03.600,82,VC 17/36
1523,2019-07-03 16:09:03.700,81,VC 17/36
1524,2019-07-03 16:09:04.100,82,VC 17/36
1525,2019-07-03 16:09:04.300,81,VC 17/36
1526,2019-07-03 16:09:04.900,82,VC 17/36
1527,2019-07-03 16:09:05.100,81,VC 17/36
1528,2019-07-03 16:09:52.100,82,VC 17/36
1529,2019-07-03 16:10:04.100,81,VC 17/36
1530,2019-07-03 16:10:36.100,82,VC 17/36
1531,2019-07-03 16:10:38.700,81,VC 17/36
1532,2019-07-03 16:10:54.100,82,VC 17/36
1533,2019-07-03 16:10:58.000,81,VC 17/36
1534,2019-07-03 16:11:37.000,82,VC 17/36
1537,2019-07-03 16:11:39.400,81,VC 17/36
1538,2019-07-03 16:13:51.600,82,VC 17/36
1539,2019-07-03 16:13:53.800,81,VC 17/36
1540,2019-07-03 16:14:17.900,82,VC 17/36
1543,2019-07-03 16:14:20.000,81,VC 17/36
1544,2019-07-03 16:14:36.000,82,VC 17/36
1545,2019-07-03 16:14:38.800,81,VC 17/36
1546,2019-07-03 16:14:59.200,82,VC 17/36
1547,2019-07-03 16:15:01.400,81,VC 17/36
1548,2019-07-03 16:15:01.500,82,VC 17/36
1549,2019-07-03 16:15:01.600,81,VC 17/36
1550,2019-07-03 16:15:23.000,82,VC 17/36
1551,2019-07-03 16:15:25.600,81,VC 17/36
1552,2019-07-03 16:15:25.700,82,VC 17/36
1553,2019-07-03 16:15:54.500,81,VC 17/36
1554,2019-07-03 16:16:11.900,82,VC 17/36
1555,2019-07-03 16:16:14.400,81,VC 17/36
1556,2019-07-03 16:16:14.500,82,VC 17/36
1557,2019-07-03 16:16:14.600,81,VC 17/36
1558,2019-07-03 16:16:19.400,82,VC 17/36
1559,2019-07-03 16:16:21.700,81,VC 17/36
1560,2019-07-03 16:16:29.700,82,VC 17/36
1561,2019-07-03 16:16:32.000,81,VC 17/36
1562,2019-07-03 16:16:59.300,82,VC 17/36
1565,2019-07-03 16:17:07.000,81,VC 17/36
1566,2019-07-03 16:17:16.000,82,VC 17/36
1569,2019-07-03 16:17:19.200,81,VC 17/36
1570,2019-07-03 16:17:22.000,82,VC 17/36
1571,2019-07-03 16:17:25.300,81,VC 17/36
1572,2019-07-03 16:18:04.600,82,VC 17/36
1575,2019-07-03 16:18:08.700,81,VC 17/36
1576,2019-07-03 16:18:21.300,82,VC 17/36
1577,2019-07-03 16:18:23.200,81,VC 17/36
1578,2019-07-03 16:18:52.900,82,VC 17/36
1581,2019-07-03 16:18:55.400,81,VC 17/36
1582,2019-07-03 16:18:55.500,82,VC 17/36
1583,2019-07-03 16:18:55.600,81,VC 17/36
1584,2019-07-03 16:20:21.500,82,VC 17/36
1585,2019-07-03 16:20:23.600,81,VC 17/36
1586,2019-07-03 16:21:00.300,82,VC 17/36
1589,2019-07-03 16:21:02.600,81,VC 17/36
1590,2019-07-03 16:21:34.800,82,VC 17/36
1591,2019-07-03 16:21:37.900,81,VC 17/36
1592,2019-07-03 16:23:12.900,82,VC 17/36
1593,2019-07-03 16:23:21.700,81,VC 17/36
1594,2019-07-03 16:23:57.400,82,VC 17/36
1595,2019-07-03 16:23:59.800,81,VC 17/36
1596,2019-07-03 16:25:01.600,82,VC 17/36
1599,2019-07-03 16:25:18.900,81,VC 17/36
1600,2019-07-03 16:25:36.900,82,VC 17/36
1601,2019-07-03 16:25:52.200,81,VC 17/36
1602,2019-07-03 16:27:57.600,82,VC 17/36
1603,2019-07-03 16:27:58.100,81,VC 17/36
1604,2019-07-03 16:28:28.400,82,VC 17/36
1605,2019-07-03 16:28:30.400,81,VC 17/36
1606,2019-07-03 16:29:21.600,82,VC 17/36
1607,2019-07-03 16:29:25.300,81,VC 17/36
1608,2019-07-03 16:30:32.300,82,VC 17/36
1609,2019-07-03 16:30:34.800,81,VC 17/36
1610,2019-07-03 16:31:33.900,82,VC 17/36
1611,2019-07-03 16:31:36.800,81,VC 17/36
1612,2019-07-03 16:32:18.100,82,VC 17/36
1615,2019-07-03 16:32:20.100,81,VC 17/36
1616,2019-07-03 16:32:29.500,82,VC 17/36
1617,2019-07-03 16:32:31.500,81,VC 17/36
1618,2019-07-03 16:32:40.200,82,VC 17/36
1621,2019-07-03 16:32:45.700,81,VC 17/36
1622,2019-07-03 16:33:55.500,82,VC 17/36
1623,2019-07-03 16:33:58.400,81,VC 17/36
1624,2019-07-03 16:34:46.100,82,VC 17/36
1626,2019-07-03 16:34:49.500,81,VC 17/36
1628,2019-07-03 16:34:51.500,82,VC 17/36
1629,2019-07-03 16:34:51.600,81,VC 17/36
1630,2019-07-03 16:36:43.600,82,VC 17/36
1631,2019-07-03 16:36:52.700,81,VC 17/36
1632,2019-07-03 16:38:02.300,82,VC 17/36
1633,2019-07-03 16:38:04.200,81,VC 17/36
1634,2019-07-03 16:39:45.300,82,VC 17/36
1635,2019-07-03 16:39:48.100,81,VC 17/36
1636,2019-07-03 16:40:19.400,82,VC 17/36
1637,2019-07-03 16:40:21.100,81,VC 17/36
1638,2019-07-03 16:40:27.800,82,VC 17/36
1642,2019-07-03 16:40:32.100,81,VC 17/36
1643,2019-07-03 16:41:53.800,82,VC 17/36
1644,2019-07-03 16:41:57.000,81,VC 17/36
1645,2019-07-03 16:42:50.600,82,VC 17/36
1648,2019-07-03 16:42:52.600,81,VC 17/36
1649,2019-07-03 16:43:30.700,82,VC 17/36
1650,2019-07-03 16:43:34.100,81,VC 17/36
1651,2019-07-03 16:45:16.900,82,VC 17/36
1652,2019-07-03 16:45:19.600,81,VC 17/36
1653,2019-07-03 16:45:48.600,82,VC 17/36
1656,2019-07-03 16:45:50.600,81,VC 17/36
1657,2019-07-03 16:46:09.600,82,VC 17/36
1658,2019-07-03 16:46:11.600,81,VC 17/36
1659,2019-07-03 16:46:13.400,82,VC 17/36
1662,2019-07-03 16:46:15.200,81,VC 17/36
1663,2019-07-03 16:46:27.900,82,VC 17/36
1664,2019-07-03 16:46:30.100,81,VC 17/36
1665,2019-07-03 16:47:30.400,82,VC 17/36
1666,2019-07-03 16:47:34.200,81,VC 17/36
1667,2019-07-03 16:47:34.400,82,VC 17/36
1668,2019-07-03 16:47:38.000,81,VC 17/36
1669,2019-07-03 16:47:41.900,82,VC 17/36
1672,2019-07-03 16:47:44.000,81,VC 17/36
1673,2019-07-03 16:47:45.100,82,VC 17/36
1674,2019-07-03 16:47:47.300,81,VC 17/36
1675,2019-07-03 16:47:51.200,82,VC 17/36
1676,2019-07-03 16:47:53.200,81,VC 17/36
1677,2019-07-03 16:48:19.100,82,VC 17/36
1680,2019-07-03 16:48:20.600,81,VC 17/36
1681,2019-07-03 16:48:36.800,82,VC 17/36
1682,2019-07-03 16:48:40.600,81,VC 17/36
1683,2019-07-03 16:49:03.500,82,VC 17/36
1684,2019-07-03 16:49:21.700,81,VC 17/36
1685,2019-07-03 16:49:22.100,82,VC 17/36
1692,2019-07-03 16:49:49.600,81,VC 17/36
1693,2019-07-03 16:50:01.700,82,VC 17/36
1696,2019-07-03 16:50:03.600,81,VC 17/36
1697,2019-07-03 16:52:22.600,82,VC 17/36
1698,2019-07-03 16:52:24.600,81,VC 17/36
1699,2019-07-03 16:52:29.800,82,VC 17/36
1702,2019-07-03 16:52:31.800,81,VC 17/36
1703,2019-07-03 16:53:08.600,82,VC 17/36
1704,2019-07-03 16:53:12.400,81,VC 17/36
1705,2019-07-03 16:53:12.500,82,VC 17/36
1706,2019-07-03 16:53:12.600,81,VC 17/36
1707,2019-07-03 16:53:27.000,82,VC 17/36
1708,2019-07-03 16:53:29.300,81,VC 17/36
1709,2019-07-03 16:53:29.900,82,VC 17/36
1710,2019-07-03 16:53:32.000,81,VC 17/36
1711,2019-07-03 16:54:05.000,82,VC 17/36
1712,2019-07-03 16:54:07.100,81,VC 17/36
1713,2019-07-03 16:54:27.600,82,VC 17/36
1714,2019-07-03 16:54:29.500,81,VC 17/36
1715,2019-07-03 16:56:36.800,82,VC 17/36
1718,2019-07-03 16:56:40.900,81,VC 17/36
1719,2019-07-03 16:56:55.600,82,VC 17/36
1720,2019-07-03 16:56:58.500,81,VC 17/36
1721,2019-07-03 16:56:58.800,82,VC 17/36
1724,2019-07-03 16:57:00.600,81,VC 17/36
1725,2019-07-03 16:57:26.100,82,VC 17/36
1726,2019-07-03 16:57:29.600,81,VC 17/36
1727,2019-07-03 16:59:07.000,82,VC 17/36
1730,2019-07-03 16:59:10.600,81,VC 17/36
1731,2019-07-03 17:00:38.000,82,VC 17/36
1732,2019-07-03 17:00:40.800,81,VC 17/36
1733,2019-07-03 17:00:45.500,82,VC 17/36
1736,2019-07-03 17:00:52.900,81,VC 17/36
1737,2019-07-03 17:00:58.600,82,VC 17/36
1740,2019-07-03 17:01:25.200,81,VC 17/36
1741,2019-07-03 17:02:53.900,82,VC 17/36
1742,2019-07-03 17:02:57.000,81,VC 17/36
1743,2019-07-03 17:03:21.000,82,VC 17/36
1744,2019-07-03 17:03:40.300,81,VC 17/36
1745,2019-07-03 17:05:32.400,82,VC 17/36
1746,2019-07-03 17:05:34.700,81,VC 17/36
1747,2019-07-03 17:07:08.800,82,VC 17/36
1748,2019-07-03 17:07:12.200,81,VC 17/36
1749,2019-07-03 17:07:36.300,82,VC 17/36
1750,2019-07-03 17:07:41.400,81,VC 17/36
1751,2019-07-03 17:07:54.600,82,VC 17/36
1754,2019-07-03 17:07:56.400,81,VC 17/36
1755,2019-07-03 17:07:56.500,82,VC 17/36
1756,2019-07-03 17:07:56.600,81,VC 17/36
1757,2019-07-03 17:08:01.100,82,VC 17/36
1760,2019-07-03 17:08:02.800,81,VC 17/36
1761,2019-07-03 17:08:04.400,82,VC 17/36
1762,2019-07-03 17:08:06.300,81,VC 17/36
1763,2019-07-03 17:08:27.900,82,VC 17/36
1764,2019-07-03 17:08:30.300,81,VC 17/36
1765,2019-07-03 17:09:13.700,82,VC 17/36
1766,2019-07-03 17:09:16.600,81,VC 17/36
1767,2019-07-03 17:10:43.900,82,VC 17/36
1768,2019-07-03 17:10:46.000,81,VC 17/36
1769,2019-07-03 17:10:56.600,82,VC 17/36
1772,2019-07-03 17:10:59.800,81,VC 17/36
1773,2019-07-03 17:11:03.200,82,VC 17/36
1776,2019-07-03 17:11:35.300,81,VC 17/36
1777,2019-07-03 17:11:37.300,82,VC 17/36
1786,2019-07-03 17:11:48.600,81,VC 17/36
1787,2019-07-03 17:12:06.600,82,VC 17/36
1788,2019-07-03 17:12:08.400,81,VC 17/36
1789,2019-07-03 17:12:08.500,82,VC 17/36
1790,2019-07-03 17:12:08.600,81,VC 17/36
1791,2019-07-03 17:13:35.600,82,VC 17/36
1794,2019-07-03 17:13:38.200,81,VC 17/36
1795,2019-07-03 17:16:37.900,82,VC 17/36
1800,2019-07-03 17:17:12.000,81,VC 17/36
1801,2019-07-03 17:19:15.600,82,VC 17/36
1804,2019-07-03 17:19:17.700,81,VC 17/36
1805,2019-07-03 17:19:53.300,82,VC 17/36
1806,2019-07-03 17:19:57.000,81,VC 17/36
1807,2019-07-03 17:23:23.800,82,VC 17/36
1808,2019-07-03 17:23:26.600,81,VC 17/36
1809,2019-07-03 17:23:42.000,82,VC 17/36
1810,2019-07-03 17:23:44.000,81,VC 17/36
1811,2019-07-03 17:23:48.200,82,VC 17/36
1814,2019-07-03 17:23:49.600,81,VC 17/36
1815,2019-07-03 17:23:50.600,82,VC 17/36
1818,2019-07-03 17:23:52.200,81,VC 17/36
1819,2019-07-03 17:24:04.200,82,VC 17/36
1820,2019-07-03 17:24:06.000,81,VC 17/36
1821,2019-07-03 17:24:42.000,82,VC 17/36
1822,2019-07-03 17:24:44.900,81,VC 17/36
1823,2019-07-03 17:25:28.100,82,VC 17/36
1824,2019-07-03 17:25:30.300,81,VC 17/36
1825,2019-07-03 17:25:41.400,82,VC 17/36
1826,2019-07-03 17:25:57.300,81,VC 17/36
1827,2019-07-03 17:27:11.800,82,VC 17/36
1828,2019-07-03 17:27:17.000,81,VC 17/36
1829,2019-07-03 17:27:36.500,82,VC 17/36
1832,2019-07-03 17:28:06.800,81,VC 17/36
1833,2019-07-03 17:28:06.900,82,VC 17/36
1834,2019-07-03 17:28:07.000,81,VC 17/36
1835,2019-07-03 17:28:27.200,82,VC 17/36
1836,2019-07-03 17:28:29.200,81,VC 17/36
1837,2019-07-03 17:30:23.700,82,VC 17/36
1840,2019-07-03 17:30:25.500,81,VC 17/36
1841,2019-07-03 17:30:31.800,82,VC 17/36
1842,2019-07-03 17:30:34.000,81,VC 17/36
1843,2019-07-03 17:31:21.800,82,VC 17/36
1844,2019-07-03 17:31:24.500,81,VC 17/36
1845,2019-07-03 17:32:08.200,82,VC 17/36
1846,2019-07-03 17:32:09.000,81,VC 17/36
1847,2019-07-03 17:32:09.100,82,VC 17/36
1850,2019-07-03 17:32:10.100,81,VC 17/36
1851,2019-07-03 17:33:16.700,82,VC 17/36
1856,2019-07-03 17:33:27.800,81,VC 17/36
1857,2019-07-03 17:34:48.300,82,VC 17/36
1858,2019-07-03 17:34:50.400,81,VC 17/36
1859,2019-07-03 17:36:36.000,82,VC 17/36
1862,2019-07-03 17:36:38.300,81,VC 17/36
1863,2019-07-03 17:36:51.400,82,VC 17/36
1864,2019-07-03 17:36:56.500,81,VC 17/36
1865,2019-07-03 17:40:50.300,82,VC 17/36
1866,2019-07-03 17:40:52.100,81,VC 17/36
1867,2019-07-03 17:42:57.100,82,VC 17/36
1872,2019-07-03 17:43:29.000,81,VC 17/36
1873,2019-07-03 17:43:30.400,82,VC 17/36
1874,2019-07-03 17:43:33.500,81,VC 17/36
1875,2019-07-03 17:44:31.000,82,VC 17/36
1876,2019-07-03 17:44:32.400,81,VC 17/36
1877,2019-07-03 17:44:32.500,82,VC 17/36
1878,2019-07-03 17:44:33.000,81,VC 17/36
1879,2019-07-03 17:45:22.000,82,VC 17/36
1880,2019-07-03 17:45:26.000,81,VC 17/36
1881,2019-07-03 17:46:06.100,82,VC 17/36
1882,2019-07-03 17:46:08.000,81,VC 17/36
1883,2019-07-03 17:47:19.600,82,VC 17/36
1884,2019-07-03 17:47:21.900,81,VC 17/36
1885,2019-07-03 17:47:26.000,82,VC 17/36
1886,2019-07-03 17:47:27.600,81,VC 17/36
1887,2019-07-03 17:48:43.200,82,VC 17/36
1888,2019-07-03 17:48:47.000,81,VC 17/36
1889,2019-07-03 17:49:13.900,82,VC 17/36
1890,2019-07-03 17:49:20.500,81,VC 17/36
1891,2019-07-03 17:52:39.000,82,VC 17/36
1894,2019-07-03 17:52:41.200,81,VC 17/36
1895,2019-07-03 17:52:43.900,82,VC 17/36
1896,2019-07-03 17:52:46.400,81,VC 17/36
1897,2019-07-03 17:53:18.600,82,VC 17/36
1898,2019-07-03 17:53:33.000,81,VC 17/36
1899,2019-07-03 17:54:12.500,82,VC 17/36
1900,2019-07-03 17:54:14.300,81,VC 17/36
1901,2019-07-03 17:56:22.400,82,VC 17/36
1902,2019-07-03 17:56:24.400,81,VC 17/36
1903,2019-07-03 17:56:52.100,82,VC 17/36
1904,2019-07-03 17:56:55.000,81,VC 17/36
1905,2019-07-03 17:56:58.400,82,VC 17/36
1906,2019-07-03 17:57:01.600,81,VC 17/36
1907,2019-07-03 17:57:45.200,82,VC 17/36
1908,2019-07-03 17:57:50.000,81,VC 17/36
1909,2019-07-03 17:58:31.000,82,VC 17/36
1912,2019-07-03 17:58:33.000,81,VC 17/36
1913,2019-07-03 17:59:24.700,82,VC 17/36
1914,2019-07-03 17:59:28.000,81,VC 17/36
1915,2019-07-03 18:01:00.700,82,VC 17/36
1916,2019-07-03 18:01:03.700,81,VC 17/36
1917,2019-07-03 18:01:47.700,82,VC 17/36
1918,2019-07-03 18:01:50.700,81,VC 17/36
1919,2019-07-03 18:01:52.400,82,VC 17/36
1920,2019-07-03 18:01:56.100,81,VC 17/36
1921,2019-07-03 18:05:05.800,82,VC 17/36
1922,2019-07-03 18:05:08.300,81,VC 17/36
1923,2019-07-03 18:05:12.700,82,VC 17/36
1926,2019-07-03 18:05:18.800,81,VC 17/36
1927,2019-07-03 18:05:18.900,82,VC 17/36
1928,2019-07-03 18:05:19.000,81,VC 17/36
1929,2019-07-03 18:08:41.000,82,VC 17/36
1932,2019-07-03 18:09:11.900,81,VC 17/36
1933,2019-07-03 18:09:31.200,82,VC 17/36
1934,2019-07-03 18:09:34.200,81,VC 17/36
1935,2019-07-03 18:10:02.800,82,VC 17/36
1936,2019-07-03 18:10:07.000,81,VC 17/36
1937,2019-07-03 18:11:42.400,82,VC 17/36
1940,2019-07-03 18:11:45.000,81,VC 17/36
1941,2019-07-03 18:12:29.700,82,VC 17/36
1942,2019-07-03 18:12:35.900,81,VC 17/36
1943,2019-07-03 18:13:16.000,82,VC 17/36
1944,2019-07-03 18:13:18.400,81,VC 17/36
1945,2019-07-03 18:13:38.000,82,VC 17/36
1948,2019-07-03 18:13:47.000,81,VC 17/36
1949,2019-07-03 18:15:04.500,82,VC 17/36
1950,2019-07-03 18:15:06.800,81,VC 17/36
1951,2019-07-03 18:15:06.900,82,VC 17/36
1952,2019-07-03 18:15:07.000,81,VC 17/36
1953,2019-07-03 18:15:25.500,82,VC 17/36
1954,2019-07-03 18:15:36.400,81,VC 17/36
1955,2019-07-03 18:15:43.900,82,VC 17/36
1956,2019-07-03 18:15:46.100,81,VC 17/36
1957,2019-07-03 18:16:40.000,82,VC 17/36
1958,2019-07-03 18:16:42.100,81,VC 17/36
1959,2019-07-03 18:18:54.700,82,VC 17/36
1960,2019-07-03 18:18:57.000,81,VC 17/36
1961,2019-07-03 18:19:57.600,82,VC 17/36
1962,2019-07-03 18:20:00.000,81,VC 17/36
1963,2019-07-03 18:20:40.300,82,VC 17/36
1964,2019-07-03 18:20:42.400,81,VC 17/36
1965,2019-07-03 18:23:49.900,82,VC 17/36
1966,2019-07-03 18:23:58.000,81,VC 17/36
1967,2019-07-03 18:24:03.200,82,VC 17/36
1968,2019-07-03 18:24:05.100,81,VC 17/36
1969,2019-07-03 18:24:38.400,82,VC 17/36
1972,2019-07-03 18:24:42.400,81,VC 17/36
1973,2019-07-03 18:24:56.800,82,VC 17/36
1976,2019-07-03 18:25:00.000,81,VC 17/36
1977,2019-07-03 18:26:12.200,82,VC 17/36
1978,2019-07-03 18:26:16.000,81,VC 17/36
1979,2019-07-03 18:26:41.700,82,VC 17/36
1980,2019-07-03 18:26:47.700,81,VC 17/36
1981,2019-07-03 18:27:37.000,82,VC 17/36
1982,2019-07-03 18:27:39.800,81,VC 17/36
1983,2019-07-03 18:29:03.000,82,VC 17/36
1986,2019-07-03 18:29:15.800,81,VC 17/36
1987,2019-07-03 18:29:41.400,82,VC 17/36
1988,2019-07-03 18:29:43.200,81,VC 17/36
1989,2019-07-03 18:32:51.100,82,VC 17/36
1992,2019-07-03 18:32:53.000,81,VC 17/36
1993,2019-07-03 18:32:58.200,82,VC 17/36
1994,2019-07-03 18:33:00.200,81,VC 17/36
1995,2019-07-03 18:34:27.000,82,VC 17/36
1996,2019-07-03 18:34:35.400,81,VC 17/36
1997,2019-07-03 18:35:15.000,82,VC 17/36
2000,2019-07-03 18:35:17.000,81,VC 17/36
2001,2019-07-03 18:35:31.300,82,VC 17/36
2004,2019-07-03 18:35:34.000,81,VC 17/36
2005,2019-07-03 18:35:50.100,82,VC 17/36
2006,2019-07-03 18:35:52.200,81,VC 17/36
2007,2019-07-03 18:36:53.800,82,VC 17/36
2008,2019-07-03 18:36:56.000,81,VC 17/36
2009,2019-07-03 18:37:33.600,82,VC 17/36
2010,2019-07-03 18:37:35.700,81,VC 17/36
2011,2019-07-03 18:39:04.400,82,VC 17/36
2012,2019-07-03 18:39:07.400,81,VC 17/36
2013,2019-07-03 18:43:16.000,82,VC 17/36
2016,2019-07-03 18:43:19.000,81,VC 17/36
2017,2019-07-03 18:45:26.700,82,VC 17/36
2018,2019-07-03 18:45:29.300,81,VC 17/36
2019,2019-07-03 18:46:10.000,82,VC 17/36
2022,2019-07-03 18:46:21.500,81,VC 17/36
2023,2019-07-03 18:46:44.100,82,VC 17/36
2024,2019-07-03 18:46:47.000,81,VC 17/36
2025,2019-07-03 18:46:50.200,82,VC 17/36
2026,2019-07-03 18:46:54.300,81,VC 17/36
2027,2019-07-03 18:47:29.500,82,VC 17/36
2028,2019-07-03 18:47:31.500,81,VC 17/36
2029,2019-07-03 18:48:05.800,82,VC 17/36
2032,2019-07-03 18:48:08.000,81,VC 17/36
2033,2019-07-03 18:50:36.500,82,VC 17/36
2034,2019-07-03 18:50:37.800,81,VC 17/36
2035,2019-07-03 18:50:37.900,82,VC 17/36
