,Timestamp,Event Type,Parameter
1849,2019-07-03 08:15:33.100,81,1435
1850,2019-07-03 08:16:04.700,82,1435
1851,2019-07-03 08:16:05.700,81,1435
1852,2019-07-03 08:16:16.800,82,1435
1855,2019-07-03 08:16:17.800,81,1435
1856,2019-07-03 08:16:44.200,82,1435
1859,2019-07-03 08:17:11.100,81,1435
1860,2019-07-03 08:17:11.100,82,1435
1865,2019-07-03 08:17:18.000,81,1435
1866,2019-07-03 08:17:34.300,82,1435
1867,2019-07-03 08:17:35.200,81,1435
1868,2019-07-03 08:17:56.600,82,1435
1871,2019-07-03 08:17:57.400,81,1435
1872,2019-07-03 08:17:57.500,82,1435
1873,2019-07-03 08:17:57.600,81,1435
1874,2019-07-03 08:18:22.900,82,1435
1877,2019-07-03 08:18:32.600,81,1435
1878,2019-07-03 08:18:32.600,82,1435
1879,2019-07-03 08:18:35.600,81,1435
1880,2019-07-03 08:18:46.800,82,1435
1881,2019-07-03 08:18:48.100,81,1435
1882,2019-07-03 08:19:05.100,82,1435
1883,2019-07-03 08:19:06.100,81,1435
1884,2019-07-03 08:19:16.300,82,1435
1885,2019-07-03 08:19:17.300,81,1435
1886,2019-07-03 08:19:17.900,82,1435
1889,2019-07-03 08:19:18.800,81,1435
1890,2019-07-03 08:19:22.800,82,1435
1891,2019-07-03 08:19:23.900,81,1435
1892,2019-07-03 08:19:36.500,82,1435
1895,2019-07-03 08:20:13.700,81,1435
1896,2019-07-03 08:20:38.000,82,1435
1897,2019-07-03 08:20:39.200,81,1435
1898,2019-07-03 08:20:39.900,82,1435
1899,2019-07-03 08:20:41.000,81,1435
1900,2019-07-03 08:20:42.200,82,1435
1903,2019-07-03 08:20:43.200,81,1435
1904,2019-07-03 08:20:58.200,82,1435
1907,2019-07-03 08:20:59.300,81,1435
1908,2019-07-03 08:20:59.600,82,1435
1911,2019-07-03 08:21:00.600,81,1435
1912,2019-07-03 08:21:35.800,82,1435
1913,2019-07-03 08:21:50.800,81,1435
1914,2019-07-03 08:21:52.600,82,1435
1915,2019-07-03 08:21:54.600,81,1435
1916,2019-07-03 08:22:28.300,82,1435
1917,2019-07-03 08:22:29.800,81,1435
1918,2019-07-03 08:22:30.300,82,1435
1919,2019-07-03 08:22:31.400,81,1435
1920,2019-07-03 08:22:31.500,82,1435
1921,2019-07-03 08:22:31.600,81,1435
1922,2019-07-03 08:22:43.800,82,1435
1927,2019-07-03 08:23:30.200,81,1435
1928,2019-07-03 08:24:29.900,82,1435
1932,2019-07-03 08:24:58.300,81,1435
1935,2019-07-03 08:25:00.400,81,1435
1936,2019-07-03 08:25:00.500,82,1435
1937,2019-07-03 08:25:00.600,81,1435
1938,2019-07-03 08:25:00.800,82,1435
1939,2019-07-03 08:25:03.400,81,1435
1940,2019-07-03 08:25:03.900,82,1435
1942,2019-07-03 08:25:07.800,81,1435
1943,2019-07-03 08:25:11.000,82,1435
1944,2019-07-03 08:25:12.200,81,1435
1945,2019-07-03 08:25:27.600,82,1435
1948,2019-07-03 08:25:28.600,81,1435
1949,2019-07-03 08:25:32.900,82,1435
1950,2019-07-03 08:25:33.900,81,1435
1951,2019-07-03 08:26:12.300,82,1435
1952,2019-07-03 08:26:16.900,81,1435
1953,2019-07-03 08:26:52.200,82,1435
1956,2019-07-03 08:26:53.800,81,1435
1957,2019-07-03 08:26:57.100,82,1435
1960,2019-07-03 08:26:58.000,81,1435
1961,2019-07-03 08:27:05.800,82,1435
1962,2019-07-03 08:27:06.600,81,1435
1963,2019-07-03 08:27:43.600,82,1435
1964,2019-07-03 08:27:44.300,81,1435
1965,2019-07-03 08:28:52.400,82,1435
1968,2019-07-03 08:29:34.800,81,1435
1969,2019-07-03 08:29:35.200,82,1435
1970,2019-07-03 08:29:37.600,81,1435
1971,2019-07-03 08:29:38.100,82,1435
1972,2019-07-03 08:29:40.400,81,1435
1973,2019-07-03 08:29:40.500,82,1435
1974,2019-07-03 08:29:40.600,81,1435
1975,2019-07-03 08:29:41.500,82,1435
1978,2019-07-03 08:29:43.000,81,1435
1979,2019-07-03 08:30:11.900,82,1435
1982,2019-07-03 08:30:12.800,81,1435
1983,2019-07-03 08:31:12.900,82,1435
1984,2019-07-03 08:31:13.900,81,1435
1985,2019-07-03 08:32:01.800,82,1435
1988,2019-07-03 08:32:02.800,81,1435
1989,2019-07-03 08:32:06.900,82,1435
1994,2019-07-03 08:32:29.600,81,1435
1995,2019-07-03 08:32:30.900,82,1435
1998,2019-07-03 08:32:32.400,81,1435
1999,2019-07-03 08:32:34.600,82,1435
2002,2019-07-03 08:32:35.600,81,1435
2003,2019-07-03 08:32:38.600,82,1435
2004,2019-07-03 08:32:39.700,81,1435
2005,2019-07-03 08:32:42.100,82,1435
2006,2019-07-03 08:32:43.200,81,1435
2007,2019-07-03 08:32:49.600,82,1435
2010,2019-07-03 08:32:50.600,81,1435
2011,2019-07-03 08:33:22.800,82,1435
2016,2019-07-03 08:34:15.800,81,1435
2017,2019-07-03 08:34:18.100,82,1435
2020,2019-07-03 08:34:21.000,81,1435
2021,2019-07-03 08:34:21.400,82,1435
2022,2019-07-03 08:34:23.300,81,1435
2023,2019-07-03 08:34:24.000,82,1435
2026,2019-07-03 08:34:25.800,81,1435
2027,2019-07-03 08:34:26.100,82,1435
2030,2019-07-03 08:34:27.700,81,1435
2031,2019-07-03 08:34:31.100,82,1435
2032,2019-07-03 08:34:32.200,81,1435
2033,2019-07-03 08:34:33.800,82,1435
2034,2019-07-03 08:34:34.900,81,1435
2035,2019-07-03 08:34:37.600,82,1435
2036,2019-07-03 08:34:38.700,81,1435
2037,2019-07-03 08:35:11.900,82,1435
2040,2019-07-03 08:35:31.800,81,1435
2041,2019-07-03 08:35:55.300,82,1435
2042,2019-07-03 08:35:56.400,81,1435
2043,2019-07-03 08:35:56.500,82,1435
2044,2019-07-03 08:35:56.600,81,1435
2045,2019-07-03 08:36:03.100,82,1435
2046,2019-07-03 08:36:04.100,81,1435
2047,2019-07-03 08:36:38.800,82,1435
2048,2019-07-03 08:36:58.800,81,1435
2049,2019-07-03 08:37:03.300,82,1435
2050,2019-07-03 08:37:04.300,81,1435
2051,2019-07-03 08:37:35.200,82,1435
2054,2019-07-03 08:37:36.000,81,1435
2055,2019-07-03 08:38:08.000,82,1435
2056,2019-07-03 08:38:18.000,81,1435
2057,2019-07-03 08:38:27.200,82,1435
2058,2019-07-03 08:38:28.400,81,1435
2059,2019-07-03 08:38:28.500,82,1435
2060,2019-07-03 08:38:28.600,81,1435
2061,2019-07-03 08:38:36.600,82,1435
2062,2019-07-03 08:38:37.500,81,1435
2063,2019-07-03 08:38:40.200,82,1435
2064,2019-07-03 08:38:41.100,81,1435
2065,2019-07-03 08:38:47.600,82,1435
2066,2019-07-03 08:38:48.600,81,1435
2067,2019-07-03 08:38:49.100,82,1435
2070,2019-07-03 08:38:49.900,81,1435
2071,2019-07-03 08:38:56.000,82,1435
2074,2019-07-03 08:38:56.900,81,1435
2075,2019-07-03 08:40:07.900,82,1435
2080,2019-07-03 08:40:16.200,81,1435
2081,2019-07-03 08:40:16.500,82,1435
2082,2019-07-03 08:40:18.900,81,1435
2083,2019-07-03 08:40:36.700,82,1435
2084,2019-07-03 08:40:37.700,81,1435
2085,2019-07-03 08:40:38.400,82,1435
2088,2019-07-03 08:40:39.600,81,1435
2089,2019-07-03 08:40:53.300,82,1435
2092,2019-07-03 08:40:54.400,81,1435
2093,2019-07-03 08:40:54.500,82,1435
2094,2019-07-03 08:40:54.600,81,1435
2095,2019-07-03 08:41:43.400,82,1435
2098,2019-07-03 08:41:44.500,81,1435
2099,2019-07-03 08:42:23.900,82,1435
2100,2019-07-03 08:42:24.400,81,1435
2101,2019-07-03 08:42:24.500,82,1435
2102,2019-07-03 08:42:24.600,81,1435
2103,2019-07-03 08:42:51.400,82,1435
2106,2019-07-03 08:43:09.900,81,1435
2107,2019-07-03 08:43:40.700,82,1435
2110,2019-07-03 08:43:41.800,81,1435
2111,2019-07-03 08:43:53.400,82,1435
2112,2019-07-03 08:43:55.200,81,1435
2113,2019-07-03 08:44:33.800,82,1435
2118,2019-07-03 08:44:44.200,81,1435
2119,2019-07-03 08:44:52.400,82,1435
2122,2019-07-03 08:44:53.300,81,1435
2123,2019-07-03 08:44:54.400,82,1435
2124,2019-07-03 08:44:55.300,81,1435
2125,2019-07-03 08:45:17.600,82,1435
2128,2019-07-03 08:45:18.400,81,1435
2129,2019-07-03 08:45:18.500,82,1435
2130,2019-07-03 08:45:18.600,81,1435
2131,2019-07-03 08:45:29.300,82,1435
2134,2019-07-03 08:45:30.300,81,1435
2135,2019-07-03 08:46:08.600,82,1435
2140,2019-07-03 08:46:25.200,81,1435
2141,2019-07-03 08:46:47.400,82,1435
2142,2019-07-03 08:46:48.400,81,1435
2143,2019-07-03 08:46:48.500,82,1435
2144,2019-07-03 08:46:48.600,81,1435
2145,2019-07-03 08:47:13.200,82,1435
2148,2019-07-03 08:47:54.200,81,1435
2149,2019-07-03 08:47:55.400,82,1435
2150,2019-07-03 08:47:57.700,81,1435
2151,2019-07-03 08:47:58.900,82,1435
2152,2019-07-03 08:48:00.600,81,1435
2153,2019-07-03 08:48:02.600,82,1435
2156,2019-07-03 08:48:03.800,81,1435
2157,2019-07-03 08:48:29.100,82,1435
2158,2019-07-03 08:48:30.100,81,1435
2159,2019-07-03 08:48:34.700,82,1435
2162,2019-07-03 08:48:35.500,81,1435
2163,2019-07-03 08:48:38.800,82,1435
2170,2019-07-03 08:49:29.200,81,1435
2171,2019-07-03 08:49:33.900,82,1435
2174,2019-07-03 08:49:35.100,81,1435
2175,2019-07-03 08:49:37.300,82,1435
2178,2019-07-03 08:49:38.400,81,1435
2179,2019-07-03 08:49:38.500,82,1435
2180,2019-07-03 08:49:38.600,81,1435
2181,2019-07-03 08:50:07.500,82,1435
2184,2019-07-03 08:50:08.600,81,1435
2185,2019-07-03 08:51:30.000,82,1435
2186,2019-07-03 08:51:31.200,81,1435
2187,2019-07-03 08:51:37.900,82,1435
2190,2019-07-03 08:51:39.000,81,1435
2191,2019-07-03 08:51:40.600,82,1435
2192,2019-07-03 08:51:41.600,81,1435
2193,2019-07-03 08:51:50.200,82,1435
2194,2019-07-03 08:51:55.800,81,1435
2195,2019-07-03 08:52:29.200,82,1435
2196,2019-07-03 08:52:30.400,81,1435
2197,2019-07-03 08:52:30.500,82,1435
2198,2019-07-03 08:52:30.600,81,1435
2199,2019-07-03 08:52:42.900,82,1435
2202,2019-07-03 08:52:44.800,81,1435
2203,2019-07-03 08:53:06.200,82,1435
2206,2019-07-03 08:53:07.100,81,1435
2207,2019-07-03 08:53:39.400,82,1435
2208,2019-07-03 08:53:42.100,81,1435
2209,2019-07-03 08:53:47.100,82,1435
2210,2019-07-03 08:54:03.200,81,1435
2211,2019-07-03 08:54:03.600,82,1435
2212,2019-07-03 08:54:06.300,81,1435
2213,2019-07-03 08:54:39.800,82,1435
2214,2019-07-03 08:54:40.800,81,1435
2215,2019-07-03 08:54:46.300,82,1435
2218,2019-07-03 08:55:28.400,81,1435
2226,2019-07-03 08:55:35.600,81,1435
2227,2019-07-03 08:55:49.300,82,1435
2230,2019-07-03 08:55:50.300,81,1435
2231,2019-07-03 08:56:02.800,82,1435
2234,2019-07-03 08:56:03.800,81,1435
2235,2019-07-03 08:56:13.600,82,1435
2238,2019-07-03 08:56:14.600,81,1435
2239,2019-07-03 08:57:07.600,82,1435
2242,2019-07-03 08:57:08.600,81,1435
2243,2019-07-03 08:57:14.600,82,1435
2246,2019-07-03 08:57:15.400,81,1435
2247,2019-07-03 08:57:15.500,82,1435
2248,2019-07-03 08:57:15.600,81,1435
2249,2019-07-03 08:58:44.700,82,1435
2252,2019-07-03 08:58:45.900,81,1435
2253,2019-07-03 08:58:47.200,82,1435
2256,2019-07-03 08:58:48.600,81,1435
2257,2019-07-03 08:58:50.500,82,1435
2260,2019-07-03 08:58:51.600,81,1435
2261,2019-07-03 08:59:02.900,82,1435
2262,2019-07-03 08:59:03.900,81,1435
2263,2019-07-03 08:59:34.300,82,1435
2264,2019-07-03 09:00:02.800,81,1435
2265,2019-07-03 09:00:03.700,82,1435
2270,2019-07-03 09:00:09.300,81,1435
2271,2019-07-03 09:00:10.200,82,1435
2273,2019-07-03 09:00:14.400,81,1435
2274,2019-07-03 09:00:14.500,82,1435
2275,2019-07-03 09:00:14.600,81,1435
2276,2019-07-03 09:00:32.700,82,1435
2279,2019-07-03 09:00:33.600,81,1435
2280,2019-07-03 09:00:36.100,82,1435
2281,2019-07-03 09:00:37.100,81,1435
2282,2019-07-03 09:15:29.100,82,1435
2283,2019-07-03 09:15:30.400,81,1435
2284,2019-07-03 09:15:30.500,82,1435
2285,2019-07-03 09:15:30.600,81,1435
2286,2019-07-03 09:15:46.200,82,1435
2289,2019-07-03 09:15:47.100,81,1435
2290,2019-07-03 09:17:04.000,82,1435
2291,2019-07-03 09:17:05.200,81,1435
2292,2019-07-03 09:17:15.200,82,1435
2295,2019-07-03 09:17:16.000,81,1435
2296,2019-07-03 09:17:25.700,82,1435
2297,2019-07-03 09:17:26.700,81,1435
2298,2019-07-03 09:18:42.700,82,1435
2299,2019-07-03 09:18:43.400,81,1435
2300,2019-07-03 09:18:43.500,82,1435
2301,2019-07-03 09:18:43.600,81,1435
2302,2019-07-03 09:18:59.100,82,1435
2303,2019-07-03 09:19:00.000,81,1435
2304,2019-07-03 09:20:49.800,82,1435
2309,2019-07-03 09:21:38.800,81,1435
2310,2019-07-03 09:21:38.900,82,1435
2311,2019-07-03 09:21:39.500,81,1435
2312,2019-07-03 09:21:40.800,82,1435
2313,2019-07-03 09:21:42.400,81,1435
2314,2019-07-03 09:21:42.500,82,1435
2315,2019-07-03 09:21:42.600,81,1435
2316,2019-07-03 09:21:43.600,82,1435
2317,2019-07-03 09:21:44.300,81,1435
2318,2019-07-03 09:21:47.600,82,1435
2319,2019-07-03 09:21:48.700,81,1435
2320,2019-07-03 09:22:33.800,82,1435
2325,2019-07-03 09:23:19.300,81,1435
2326,2019-07-03 09:23:44.700,82,1435
2327,2019-07-03 09:23:45.500,81,1435
2328,2019-07-03 09:24:29.600,82,1435
2331,2019-07-03 09:24:45.900,81,1435
2332,2019-07-03 09:24:53.300,82,1435
2333,2019-07-03 09:24:54.600,81,1435
2334,2019-07-03 09:24:54.700,82,1435
2335,2019-07-03 09:24:54.900,81,1435
2336,2019-07-03 09:25:04.200,82,1435
2337,2019-07-03 09:25:05.200,81,1435
2338,2019-07-03 09:25:06.700,82,1435
2339,2019-07-03 09:25:07.700,81,1435
2340,2019-07-03 09:25:39.400,82,1435
2341,2019-07-03 09:26:10.500,81,1435
2342,2019-07-03 09:26:12.900,82,1435
2345,2019-07-03 09:26:16.700,81,1435
2346,2019-07-03 09:26:19.800,82,1435
2347,2019-07-03 09:26:21.300,81,1435
2348,2019-07-03 09:27:10.200,82,1435
2349,2019-07-03 09:27:36.600,81,1435
2350,2019-07-03 09:27:50.100,82,1435
2353,2019-07-03 09:27:51.100,81,1435
2354,2019-07-03 09:27:52.300,82,1435
2355,2019-07-03 09:27:53.300,81,1435
2356,2019-07-03 09:27:57.400,82,1435
2357,2019-07-03 09:27:58.200,81,1435
2358,2019-07-03 09:27:58.300,82,1435
2359,2019-07-03 09:27:58.400,81,1435
2360,2019-07-03 09:29:11.600,82,1435
2361,2019-07-03 09:29:18.100,81,1435
2362,2019-07-03 09:29:19.600,82,1435
2365,2019-07-03 09:29:21.600,81,1435
2366,2019-07-03 09:29:28.700,82,1435
2369,2019-07-03 09:29:29.700,81,1435
2370,2019-07-03 09:29:54.100,82,1435
2371,2019-07-03 09:29:55.100,81,1435
2372,2019-07-03 09:30:17.900,82,1435
2375,2019-07-03 09:30:18.800,81,1435
2376,2019-07-03 09:30:45.600,82,1435
2377,2019-07-03 09:30:47.700,81,1435
2378,2019-07-03 09:30:49.300,82,1435
2379,2019-07-03 09:30:51.300,81,1435
2380,2019-07-03 09:30:55.000,82,1435
2383,2019-07-03 09:30:56.000,81,1435
2384,2019-07-03 09:31:11.300,82,1435
2385,2019-07-03 09:31:12.200,81,1435
2386,2019-07-03 09:31:59.600,82,1435
2387,2019-07-03 09:32:24.700,81,1435
2388,2019-07-03 09:32:27.500,82,1435
2391,2019-07-03 09:32:28.900,81,1435
2392,2019-07-03 09:33:29.600,82,1435
2397,2019-07-03 09:34:00.800,81,1435
2398,2019-07-03 09:34:01.100,82,1435
2401,2019-07-03 09:34:06.000,81,1435
2402,2019-07-03 09:34:06.700,82,1435
2405,2019-07-03 09:34:08.600,81,1435
2406,2019-07-03 09:34:14.200,82,1435
2409,2019-07-03 09:34:15.300,81,1435
2410,2019-07-03 09:34:30.700,82,1435
2413,2019-07-03 09:34:31.700,81,1435
2414,2019-07-03 09:34:33.200,82,1435
2415,2019-07-03 09:34:34.100,81,1435
2416,2019-07-03 09:34:35.100,82,1435
2419,2019-07-03 09:34:36.000,81,1435
2420,2019-07-03 09:35:37.200,82,1435
2421,2019-07-03 09:35:38.400,81,1435
2422,2019-07-03 09:35:38.500,82,1435
2423,2019-07-03 09:35:38.600,81,1435
2424,2019-07-03 09:35:57.900,82,1435
2427,2019-07-03 09:35:58.700,81,1435
2428,2019-07-03 09:36:02.600,82,1435
2429,2019-07-03 09:36:03.300,81,1435
2430,2019-07-03 09:36:26.900,82,1435
2431,2019-07-03 09:36:47.200,81,1435
2432,2019-07-03 09:37:00.800,82,1435
2433,2019-07-03 09:37:01.800,81,1435
2434,2019-07-03 09:37:08.300,82,1435
2437,2019-07-03 09:37:09.300,81,1435
2438,2019-07-03 09:37:14.900,82,1435
2439,2019-07-03 09:37:15.500,81,1435
2440,2019-07-03 09:37:15.600,82,1435
2441,2019-07-03 09:37:15.700,81,1435
2442,2019-07-03 09:37:24.400,82,1435
2443,2019-07-03 09:37:25.400,81,1435
2444,2019-07-03 09:37:25.500,82,1435
2445,2019-07-03 09:37:25.600,81,1435
2446,2019-07-03 09:37:56.000,82,1435
2447,2019-07-03 09:38:33.300,81,1435
2448,2019-07-03 09:38:34.800,82,1435
2449,2019-07-03 09:38:37.200,81,1435
2450,2019-07-03 09:39:12.700,82,1435
2455,2019-07-03 09:39:14.500,81,1435
2456,2019-07-03 09:40:23.100,82,1435
2457,2019-07-03 09:40:24.100,81,1435
2458,2019-07-03 09:41:10.000,82,1435
2464,2019-07-03 09:41:40.300,81,1435
2465,2019-07-03 09:41:57.200,82,1435
2468,2019-07-03 09:41:58.100,81,1435
2469,2019-07-03 09:41:59.700,82,1435
2470,2019-07-03 09:42:00.800,81,1435
2471,2019-07-03 09:43:38.900,82,1435
2474,2019-07-03 09:43:39.900,81,1435
2475,2019-07-03 09:43:50.700,82,1435
2478,2019-07-03 09:44:37.600,81,1435
2479,2019-07-03 09:44:37.600,82,1435
2480,2019-07-03 09:44:39.900,81,1435
2481,2019-07-03 09:44:40.500,82,1435
2483,2019-07-03 09:44:42.600,81,1435
2484,2019-07-03 09:44:46.100,82,1435
2487,2019-07-03 09:44:47.100,81,1435
2488,2019-07-03 09:45:08.200,82,1435
2491,2019-07-03 09:45:09.100,81,1435
2492,2019-07-03 09:45:22.500,82,1435
2497,2019-07-03 09:46:17.000,81,1435
2498,2019-07-03 09:46:19.600,82,1435
2500,2019-07-03 09:46:21.700,81,1435
2501,2019-07-03 09:46:40.400,82,1435
2504,2019-07-03 09:46:41.200,81,1435
2505,2019-07-03 09:46:49.300,82,1435
2508,2019-07-03 09:46:50.200,81,1435
2509,2019-07-03 09:46:59.300,82,1435
2512,2019-07-03 09:47:46.900,81,1435
2513,2019-07-03 09:47:46.900,82,1435
2514,2019-07-03 09:47:49.700,81,1435
2515,2019-07-03 09:47:50.000,82,1435
2519,2019-07-03 09:47:54.300,81,1435
2520,2019-07-03 09:47:55.100,82,1435
2523,2019-07-03 09:47:56.600,81,1435
2524,2019-07-03 09:47:58.700,82,1435
2525,2019-07-03 09:47:59.800,81,1435
2526,2019-07-03 09:48:10.600,82,1435
2529,2019-07-03 09:48:11.400,81,1435
2530,2019-07-03 09:48:11.500,82,1435
2531,2019-07-03 09:48:11.600,81,1435
2532,2019-07-03 09:48:27.600,82,1435
2537,2019-07-03 09:49:14.200,81,1435
2538,2019-07-03 09:50:46.600,82,1435
2541,2019-07-03 09:50:47.600,81,1435
2542,2019-07-03 09:51:24.300,82,1435
2543,2019-07-03 09:51:25.300,81,1435
2544,2019-07-03 09:51:31.000,82,1435
2545,2019-07-03 09:51:31.600,81,1435
2546,2019-07-03 09:51:31.700,82,1435
2547,2019-07-03 09:51:31.800,81,1435
2548,2019-07-03 09:52:25.300,82,1435
2549,2019-07-03 09:52:26.300,81,1435
2550,2019-07-03 09:52:27.800,82,1435
2553,2019-07-03 09:52:28.800,81,1435
2554,2019-07-03 09:52:29.200,82,1435
2555,2019-07-03 09:52:30.100,81,1435
2556,2019-07-03 09:53:12.800,82,1435
2559,2019-07-03 09:53:50.200,81,1435
2560,2019-07-03 09:54:11.100,82,1435
2563,2019-07-03 09:54:12.000,81,1435
2564,2019-07-03 09:54:15.400,82,1435
2567,2019-07-03 09:54:16.400,81,1435
2568,2019-07-03 09:54:16.500,82,1435
2569,2019-07-03 09:54:16.600,81,1435
2570,2019-07-03 09:55:11.700,82,1435
2571,2019-07-03 09:55:14.600,81,1435
2572,2019-07-03 09:55:31.700,82,1435
2575,2019-07-03 09:55:32.800,81,1435
2576,2019-07-03 09:55:33.600,82,1435
2577,2019-07-03 09:55:34.400,81,1435
2578,2019-07-03 09:55:34.500,82,1435
2579,2019-07-03 09:55:34.600,81,1435
2580,2019-07-03 09:55:37.000,82,1435
2581,2019-07-03 09:55:38.000,81,1435
2582,2019-07-03 09:56:10.900,82,1435
2587,2019-07-03 09:56:47.100,81,1435
2588,2019-07-03 09:56:54.700,82,1435
2591,2019-07-03 09:56:56.000,81,1435
2592,2019-07-03 09:57:12.600,82,1435
2595,2019-07-03 09:57:13.600,81,1435
2596,2019-07-03 09:57:20.600,82,1435
2597,2019-07-03 09:57:21.600,81,1435
2598,2019-07-03 09:57:32.900,82,1435
2599,2019-07-03 09:57:33.500,81,1435
2600,2019-07-03 09:57:33.600,82,1435
2601,2019-07-03 09:57:33.700,81,1435
2602,2019-07-03 09:58:08.100,82,1435
2603,2019-07-03 09:58:26.600,81,1435
2604,2019-07-03 09:58:36.300,82,1435
2609,2019-07-03 09:58:38.100,81,1435
2610,2019-07-03 09:58:38.600,82,1435
2611,2019-07-03 09:58:39.900,81,1435
2612,2019-07-03 09:58:41.000,82,1435
2613,2019-07-03 09:58:42.100,81,1435
2614,2019-07-03 09:58:43.800,82,1435
2617,2019-07-03 09:58:44.800,81,1435
2618,2019-07-03 09:59:22.200,82,1435
2619,2019-07-03 09:59:59.800,81,1435
2620,2019-07-03 10:00:30.700,82,1435
2621,2019-07-03 10:00:31.700,81,1435
2622,2019-07-03 10:00:32.000,82,1435
2623,2019-07-03 10:00:33.000,81,1435
2624,2019-07-03 10:01:00.200,82,1435
2625,2019-07-03 10:01:26.600,81,1435
2626,2019-07-03 10:01:53.400,82,1435
2627,2019-07-03 10:01:54.400,81,1435
2628,2019-07-03 10:01:54.500,82,1435
2629,2019-07-03 10:01:54.600,81,1435
2630,2019-07-03 10:02:07.600,82,1435
2633,2019-07-03 10:02:08.600,81,1435
2634,2019-07-03 10:03:14.700,82,1435
2637,2019-07-03 10:03:15.600,81,1435
2638,2019-07-03 10:03:28.900,82,1435
2641,2019-07-03 10:03:29.700,81,1435
2642,2019-07-03 10:04:44.600,82,1435
2645,2019-07-03 10:04:51.600,81,1435
2646,2019-07-03 10:05:09.100,82,1435
2649,2019-07-03 10:05:11.000,81,1435
2650,2019-07-03 10:05:14.000,82,1435
2651,2019-07-03 10:05:15.200,81,1435
2652,2019-07-03 10:05:19.600,82,1435
2655,2019-07-03 10:05:20.500,81,1435
2656,2019-07-03 10:05:37.800,82,1435
2659,2019-07-03 10:05:38.900,81,1435
2660,2019-07-03 10:05:48.000,82,1435
2662,2019-07-03 10:05:49.300,81,1435
2665,2019-07-03 10:05:49.900,81,1435
2666,2019-07-03 10:05:56.200,82,1435
2669,2019-07-03 10:07:06.500,81,1435
2670,2019-07-03 10:07:06.500,82,1435
2671,2019-07-03 10:07:06.600,81,1435
2672,2019-07-03 10:07:07.800,82,1435
2677,2019-07-03 10:07:12.800,81,1435
2678,2019-07-03 10:07:14.200,82,1435
2681,2019-07-03 10:07:18.000,81,1435
2682,2019-07-03 10:07:24.700,82,1435
2687,2019-07-03 10:07:26.700,81,1435
2688,2019-07-03 10:07:55.600,82,1435
2689,2019-07-03 10:08:57.800,81,1435
2690,2019-07-03 10:10:15.900,82,1435
2695,2019-07-03 10:10:56.200,81,1435
2696,2019-07-03 10:10:56.700,82,1435
2700,2019-07-03 10:11:01.600,81,1435
2701,2019-07-03 10:11:01.700,82,1435
2702,2019-07-03 10:11:03.400,81,1435
2703,2019-07-03 10:11:03.500,82,1435
2704,2019-07-03 10:11:03.600,81,1435
2705,2019-07-03 10:11:17.700,82,1435
2706,2019-07-03 10:11:18.800,81,1435
2707,2019-07-03 10:11:20.600,82,1435
2708,2019-07-03 10:11:21.600,81,1435
2709,2019-07-03 10:11:21.700,82,1435
2710,2019-07-03 10:11:22.400,81,1435
2711,2019-07-03 10:11:22.500,82,1435
2712,2019-07-03 10:11:22.600,81,1435
2713,2019-07-03 10:11:27.400,82,1435
2714,2019-07-03 10:11:29.900,81,1435
2715,2019-07-03 10:11:39.200,82,1435
2716,2019-07-03 10:12:24.000,81,1435
2717,2019-07-03 10:12:24.900,82,1435
2720,2019-07-03 10:12:27.100,81,1435
2721,2019-07-03 10:12:47.400,82,1435
2724,2019-07-03 10:12:48.300,81,1435
2725,2019-07-03 10:12:48.600,82,1435
2726,2019-07-03 10:12:49.300,81,1435
2727,2019-07-03 10:12:49.400,82,1435
2728,2019-07-03 10:12:49.600,81,1435
2729,2019-07-03 10:12:59.000,82,1435
2732,2019-07-03 10:12:59.900,81,1435
2733,2019-07-03 10:13:39.600,82,1435
2742,2019-07-03 10:14:18.300,81,1435
2743,2019-07-03 10:15:09.600,82,1435
2744,2019-07-03 10:16:25.600,81,1435
2745,2019-07-03 10:16:32.200,82,1435
2748,2019-07-03 10:16:33.500,81,1435
2749,2019-07-03 10:16:38.200,82,1435
2750,2019-07-03 10:16:38.900,81,1435
2751,2019-07-03 10:16:39.000,82,1435
2752,2019-07-03 10:16:39.200,81,1435
2753,2019-07-03 10:16:59.700,82,1435
2754,2019-07-03 10:17:41.200,81,1435
2755,2019-07-03 10:17:43.200,82,1435
2758,2019-07-03 10:17:45.500,81,1435
2759,2019-07-03 10:17:46.700,82,1435
2762,2019-07-03 10:17:49.200,81,1435
2763,2019-07-03 10:17:49.600,82,1435
2764,2019-07-03 10:17:50.700,81,1435
2765,2019-07-03 10:19:02.900,82,1435
2766,2019-07-03 10:19:39.300,81,1435
2767,2019-07-03 10:19:40.200,82,1435
2768,2019-07-03 10:19:43.000,81,1435
2769,2019-07-03 10:19:44.300,82,1435
2774,2019-07-03 10:19:46.700,81,1435
2775,2019-07-03 10:19:47.900,82,1435
2776,2019-07-03 10:19:49.400,81,1435
2777,2019-07-03 10:19:49.500,82,1435
2778,2019-07-03 10:19:49.600,81,1435
2779,2019-07-03 10:19:50.300,82,1435
2780,2019-07-03 10:19:51.600,81,1435
2781,2019-07-03 10:19:53.700,82,1435
2784,2019-07-03 10:19:54.800,81,1435
2785,2019-07-03 10:19:55.700,82,1435
2786,2019-07-03 10:19:56.800,81,1435
2787,2019-07-03 10:20:16.800,82,1435
2790,2019-07-03 10:20:17.700,81,1435
2791,2019-07-03 10:20:43.700,82,1435
